timestamp,pid,value,device_serial,device_number,entry_time
1553835054000.0000000000,30,0E-10,A01A3A,5,1553835054000
1553835054015.6201171875,30,0E-10,A01A3A,5,1553835054000
1553835054031.2500000000,30,0E-10,A01A3A,5,1553835054000
1553835054046.8798828125,30,0E-10,A01A3A,5,1553835054000
1553835054062.5000000000,30,0E-10,A01A3A,5,1553835054000
1553835054078.1201171875,30,0E-10,A01A3A,5,1553835054000
1553835054093.7500000000,30,0E-10,A01A3A,5,1553835054000
1553835054109.3798828125,30,0E-10,A01A3A,5,1553835054000
1553835054125.0000000000,30,0E-10,A01A3A,5,1553835054000
1553835054140.6201171875,30,0E-10,A01A3A,5,1553835054000
1553835054156.2500000000,30,0E-10,A01A3A,5,1553835054000
1553835054171.8798828125,30,0.0100000000,A01A3A,5,1553835054000
1553835054187.5000000000,30,0.0100000000,A01A3A,5,1553835054000
1553835054203.1201171875,30,0E-10,A01A3A,5,1553835054000
1553835054218.7500000000,30,-0.0300000000,A01A3A,5,1553835054000
1553835054234.3798828125,30,-0.0500000000,A01A3A,5,1553835054000
1553835054250.0000000000,30,-0.0500000000,A01A3A,5,1553835054000
1553835054265.6201171875,30,0E-10,A01A3A,5,1553835054000
1553835054281.2500000000,30,0.1300000000,A01A3A,5,1553835054000
1553835054296.8798828125,30,0.3600000000,A01A3A,5,1553835054000
1553835054312.5000000000,30,0.6600000000,A01A3A,5,1553835054000
1553835054328.1201171875,30,1.0100000000,A01A3A,5,1553835054000
1553835054343.7500000000,30,1.3700000000,A01A3A,5,1553835054000
1553835054359.3798828125,30,1.7200000000,A01A3A,5,1553835054000
1553835054375.0000000000,30,2.0600000000,A01A3A,5,1553835054000
1553835054390.6201171875,30,2.4000000000,A01A3A,5,1553835054000
1553835054406.2500000000,30,2.7900000000,A01A3A,5,1553835054000
1553835054421.8798828125,30,3.2400000000,A01A3A,5,1553835054000
1553835054437.5000000000,30,3.8000000000,A01A3A,5,1553835054000
1553835054453.1201171875,30,4.4200000000,A01A3A,5,1553835054000
1553835054468.7500000000,30,5.0600000000,A01A3A,5,1553835054000
1553835054484.3798828125,30,5.6600000000,A01A3A,5,1553835054000
1553835054500.0000000000,30,6.2000000000,A01A3A,5,1553835054000
1553835054515.6201171875,30,6.6800000000,A01A3A,5,1553835054000
1553835054531.2500000000,30,7.1500000000,A01A3A,5,1553835054000
1553835054546.8798828125,30,7.6800000000,A01A3A,5,1553835054000
1553835054562.5000000000,30,8.3100000000,A01A3A,5,1553835054000
1553835054578.1201171875,30,9.1400000000,A01A3A,5,1553835054000
1553835054593.7500000000,30,10.0900000000,A01A3A,5,1553835054000
1553835054609.3798828125,30,11.0400000000,A01A3A,5,1553835054000
1553835054625.0000000000,30,11.8800000000,A01A3A,5,1553835054000
1553835054640.6201171875,30,12.5600000000,A01A3A,5,1553835054000
1553835054656.2500000000,30,13.1400000000,A01A3A,5,1553835054000
1553835054671.8798828125,30,13.7600000000,A01A3A,5,1553835054000
1553835054687.5000000000,30,14.6500000000,A01A3A,5,1553835054000
1553835054703.1201171875,30,15.9600000000,A01A3A,5,1553835054000
1553835054718.7500000000,30,17.9100000000,A01A3A,5,1553835054000
1553835054734.3798828125,30,20.3200000000,A01A3A,5,1553835054000
1553835054750.0000000000,30,22.9000000000,A01A3A,5,1553835054000
1553835054765.6201171875,30,25.3800000000,A01A3A,5,1553835054000
1553835054781.2500000000,30,27.5800000000,A01A3A,5,1553835054000
1553835054796.8798828125,30,29.5700000000,A01A3A,5,1553835054000
1553835054812.5000000000,30,31.6800000000,A01A3A,5,1553835054000
1553835054828.1201171875,30,34.3200000000,A01A3A,5,1553835054000
1553835054843.7500000000,30,37.8100000000,A01A3A,5,1553835054000
1553835054859.3798828125,30,42.5400000000,A01A3A,5,1553835054000
1553835054875.0000000000,30,48.1500000000,A01A3A,5,1553835054000
1553835054890.6201171875,30,54.1000000000,A01A3A,5,1553835054000
1553835054906.2500000000,30,59.8300000000,A01A3A,5,1553835054000
1553835054921.8798828125,30,64.9700000000,A01A3A,5,1553835054000
1553835054937.5000000000,30,69.5800000000,A01A3A,5,1553835054000
1553835054953.1201171875,30,74.1400000000,A01A3A,5,1553835054000
1553835054968.7500000000,30,79.3400000000,A01A3A,5,1553835054000
1553835054984.3798828125,30,85.7100000000,A01A3A,5,1553835054000
1553835055000.0000000000,30,93.7600000000,A01A3A,5,1553835054000
1553835055015.6201171875,30,103.0000000000,A01A3A,5,1553835054000
1553835055031.2500000000,30,112.6200000000,A01A3A,5,1553835054000
1553835055046.8798828125,30,121.7300000000,A01A3A,5,1553835054000
1553835055062.5000000000,30,129.7700000000,A01A3A,5,1553835054000
1553835055078.1201171875,30,136.7500000000,A01A3A,5,1553835054000
1553835055093.7500000000,30,143.3000000000,A01A3A,5,1553835054000
1553835055109.3798828125,30,150.7500000000,A01A3A,5,1553835054000
1553835055125.0000000000,30,157.7700000000,A01A3A,5,1553835054000
1553835055140.6201171875,30,166.6400000000,A01A3A,5,1553835054000
1553835055156.2500000000,30,177.9500000000,A01A3A,5,1553835054000
1553835055171.8798828125,30,191.7900000000,A01A3A,5,1553835054000
1553835055187.5000000000,30,206.9700000000,A01A3A,5,1553835054000
1553835055203.1201171875,30,220.5700000000,A01A3A,5,1553835054000
1553835055218.7500000000,30,228.2500000000,A01A3A,5,1553835054000
1553835055234.3798828125,30,225.3600000000,A01A3A,5,1553835054000
1553835055250.0000000000,30,208.5300000000,A01A3A,5,1553835054000
1553835055265.6201171875,30,176.8700000000,A01A3A,5,1553835054000
1553835055281.2500000000,30,132.7600000000,A01A3A,5,1553835054000
1553835055296.8798828125,30,80.0500000000,A01A3A,5,1553835054000
1553835055312.5000000000,30,23.0700000000,A01A3A,5,1553835054000
1553835055328.1201171875,30,-34.9400000000,A01A3A,5,1553835054000
