timestamp,beats per minute
2025-10-22T07:09:11Z,73.0
2025-10-22T07:09:16Z,74.0
2025-10-22T07:09:21Z,73.0
2025-10-22T07:09:26Z,76.0
2025-10-22T07:09:31Z,79.0
2025-10-22T07:09:36Z,83.0
2025-10-22T07:09:46Z,84.0
2025-10-22T07:09:51Z,82.0
2025-10-22T07:09:56Z,80.0
2025-10-22T07:10:08Z,80.0
2025-10-22T07:10:13Z,79.0
2025-10-22T07:10:23Z,79.0
2025-10-22T07:10:33Z,79.0
2025-10-22T07:10:38Z,81.0
2025-10-22T07:10:43Z,82.0
2025-10-22T07:10:48Z,88.0
2025-10-22T07:10:53Z,83.0
2025-10-22T07:10:58Z,84.0
2025-10-22T07:11:03Z,87.0
2025-10-22T07:11:08Z,82.0
2025-10-22T07:11:13Z,83.0
2025-10-22T07:11:18Z,76.0
2025-10-22T07:11:23Z,68.0
2025-10-22T07:11:33Z,65.0
2025-10-22T07:11:38Z,66.0
2025-10-22T07:11:43Z,65.0
2025-10-22T07:11:48Z,67.0
2025-10-22T07:11:53Z,69.0
2025-10-22T07:11:58Z,71.0
2025-10-22T07:12:03Z,72.0
2025-10-22T07:12:08Z,74.0
2025-10-22T07:12:13Z,71.0
2025-10-22T07:12:18Z,64.0
2025-10-22T07:12:23Z,61.0
2025-10-22T07:12:33Z,62.0
2025-10-22T07:12:38Z,66.0
2025-10-22T07:12:43Z,67.0
2025-10-22T07:12:53Z,66.0
2025-10-22T07:12:58Z,65.0
2025-10-22T07:13:03Z,64.0
2025-10-22T07:13:08Z,64.0
2025-10-22T07:13:13Z,65.0
2025-10-22T07:13:18Z,68.0
2025-10-22T07:13:23Z,71.0
2025-10-22T07:13:28Z,73.0
2025-10-22T07:13:33Z,72.0
2025-10-22T07:13:43Z,70.0
2025-10-22T07:13:48Z,69.0
2025-10-22T07:13:53Z,65.0
2025-10-22T07:13:58Z,69.0
2025-10-22T07:14:03Z,71.0
2025-10-22T07:14:08Z,72.0
2025-10-22T07:14:13Z,71.0
2025-10-22T07:14:18Z,69.0
2025-10-22T07:14:23Z,66.0
2025-10-22T07:14:28Z,65.0
2025-10-22T07:14:33Z,66.0
2025-10-22T07:14:43Z,67.0
2025-10-22T07:14:48Z,69.0
2025-10-22T07:14:53Z,67.0
2025-10-22T07:14:58Z,64.0
2025-10-22T07:15:03Z,64.0
2025-10-22T07:15:08Z,63.0
2025-10-22T07:15:13Z,60.0
2025-10-22T07:15:23Z,60.0
2025-10-22T07:15:28Z,62.0
2025-10-22T07:15:33Z,60.0
2025-10-22T07:15:38Z,59.0
2025-10-22T07:15:43Z,58.0
2025-10-22T07:15:53Z,57.0
2025-10-22T07:15:58Z,57.0
2025-10-22T07:16:03Z,58.0
2025-10-22T07:16:13Z,59.0
2025-10-22T07:16:18Z,63.0
2025-10-22T07:16:23Z,66.0
2025-10-22T07:16:28Z,65.0
2025-10-22T07:16:43Z,66.0
2025-10-22T07:16:48Z,64.0
2025-10-22T07:16:53Z,63.0
2025-10-22T07:16:58Z,62.0
2025-10-22T07:17:03Z,62.0
2025-10-22T07:17:08Z,63.0
2025-10-22T07:17:18Z,62.0
2025-10-22T07:17:23Z,61.0
2025-10-22T07:17:28Z,61.0
2025-10-22T07:17:43Z,63.0
2025-10-22T07:17:48Z,64.0
2025-10-22T07:17:53Z,62.0
2025-10-22T07:17:58Z,60.0
2025-10-22T07:18:08Z,61.0
2025-10-22T07:18:13Z,62.0
2025-10-22T07:18:18Z,63.0
2025-10-22T07:18:23Z,63.0
2025-10-22T07:18:28Z,62.0
2025-10-22T07:18:33Z,59.0
2025-10-22T07:18:48Z,60.0
2025-10-22T07:18:53Z,59.0
2025-10-22T07:18:58Z,58.0
2025-10-22T07:19:08Z,61.0
2025-10-22T07:19:13Z,63.0
2025-10-22T07:19:23Z,62.0
2025-10-22T07:19:33Z,60.0
2025-10-22T07:19:38Z,59.0
2025-10-22T07:19:43Z,58.0
2025-10-22T07:19:48Z,58.0
2025-10-22T07:19:53Z,60.0
2025-10-22T07:19:58Z,65.0
2025-10-22T07:20:03Z,68.0
2025-10-22T07:20:08Z,70.0
2025-10-22T07:20:13Z,69.0
2025-10-22T07:20:18Z,63.0
2025-10-22T07:20:23Z,62.0
2025-10-22T07:20:28Z,60.0
2025-10-22T07:20:38Z,65.0
2025-10-22T07:20:48Z,60.0
2025-10-22T07:20:53Z,58.0
2025-10-22T07:21:03Z,59.0
2025-10-22T07:21:08Z,61.0
2025-10-22T07:21:13Z,64.0
2025-10-22T07:21:18Z,64.0
2025-10-22T07:21:28Z,63.0
2025-10-22T07:21:38Z,62.0
2025-10-22T07:21:43Z,61.0
2025-10-22T07:21:58Z,63.0
2025-10-22T07:22:03Z,64.0
2025-10-22T07:22:08Z,62.0
2025-10-22T07:22:13Z,58.0
2025-10-22T07:22:18Z,59.0
2025-10-22T07:22:23Z,61.0
2025-10-22T07:22:28Z,61.0
2025-10-22T07:22:38Z,59.0
2025-10-22T07:22:43Z,59.0
2025-10-22T07:22:53Z,60.0
2025-10-22T07:22:58Z,61.0
2025-10-22T07:23:03Z,62.0
2025-10-22T07:23:13Z,62.0
2025-10-22T07:23:18Z,64.0
2025-10-22T07:23:23Z,65.0
2025-10-22T07:23:33Z,65.0
