timestamp,beats per minute
2025-10-15T16:15:11Z,71.0
2025-10-15T16:15:21Z,74.0
2025-10-15T16:15:26Z,73.0
2025-10-15T16:15:31Z,70.0
2025-10-15T16:15:36Z,68.0
2025-10-15T16:15:41Z,69.0
2025-10-15T16:15:56Z,69.0
2025-10-15T16:16:01Z,68.0
2025-10-15T16:16:06Z,69.0
2025-10-15T16:16:43Z,68.0
2025-10-15T16:16:53Z,74.0
2025-10-15T16:16:58Z,73.0
2025-10-15T16:17:03Z,74.0
2025-10-15T16:17:08Z,72.0
2025-10-15T16:17:13Z,74.0
2025-10-15T16:17:18Z,72.0
2025-10-15T16:17:23Z,77.0
2025-10-15T16:17:28Z,81.0
2025-10-15T16:17:38Z,82.0
2025-10-15T16:17:43Z,83.0
2025-10-15T16:17:48Z,79.0
2025-10-15T16:17:58Z,78.0
2025-10-15T16:18:03Z,83.0
2025-10-15T16:18:08Z,85.0
2025-10-15T16:18:13Z,84.0
2025-10-15T16:18:18Z,83.0
2025-10-15T16:18:28Z,85.0
2025-10-15T16:18:33Z,86.0
2025-10-15T16:18:38Z,85.0
2025-10-15T16:18:43Z,85.0
2025-10-15T16:18:48Z,87.0
2025-10-15T16:19:01Z,90.0
2025-10-15T16:19:11Z,87.0
2025-10-15T16:19:16Z,90.0
2025-10-15T16:19:21Z,89.0
2025-10-15T16:19:26Z,90.0
2025-10-15T16:19:31Z,89.0
2025-10-15T16:19:36Z,86.0
2025-10-15T16:19:41Z,88.0
2025-10-15T16:19:46Z,91.0
2025-10-15T16:19:51Z,93.0
2025-10-15T16:20:00Z,92.0
2025-10-15T16:20:26Z,94.0
2025-10-15T16:20:31Z,95.0
2025-10-15T16:20:36Z,94.0
2025-10-15T16:20:41Z,93.0
2025-10-15T16:21:05Z,93.0
2025-10-15T16:21:15Z,94.0
2025-10-15T16:21:20Z,93.0
2025-10-15T16:21:45Z,92.0
2025-10-15T16:21:55Z,92.0
2025-10-15T16:22:09Z,92.0
2025-10-15T16:22:33Z,94.0
2025-10-15T16:22:38Z,97.0
2025-10-15T16:22:47Z,97.0
2025-10-15T16:22:57Z,94.0
2025-10-15T16:23:02Z,92.0
2025-10-15T16:23:07Z,95.0
2025-10-15T16:23:12Z,92.0
2025-10-15T16:23:17Z,94.0
2025-10-15T16:23:22Z,93.0
2025-10-15T16:23:27Z,89.0
2025-10-15T16:23:32Z,86.0
2025-10-15T16:23:38Z,85.0
2025-10-15T16:23:43Z,87.0
2025-10-15T16:23:48Z,86.0
2025-10-15T16:23:53Z,90.0
2025-10-15T16:23:58Z,88.0
2025-10-15T16:24:03Z,92.0
2025-10-15T16:24:13Z,91.0
2025-10-15T16:24:18Z,85.0
2025-10-15T16:24:23Z,82.0
2025-10-15T16:24:28Z,80.0
2025-10-15T16:24:33Z,78.0
2025-10-15T16:24:38Z,77.0
2025-10-15T16:24:43Z,74.0
2025-10-15T16:24:53Z,75.0
2025-10-15T16:25:03Z,73.0
2025-10-15T16:25:08Z,72.0
2025-10-15T16:25:13Z,74.0
2025-10-15T16:25:23Z,73.0
2025-10-15T16:25:28Z,72.0
2025-10-15T16:25:33Z,73.0
2025-10-15T16:25:38Z,71.0
2025-10-15T16:25:43Z,76.0
2025-10-15T16:25:53Z,76.0
2025-10-15T16:25:58Z,76.0
2025-10-15T16:26:03Z,75.0
2025-10-15T16:26:13Z,74.0
2025-10-15T16:26:18Z,71.0
2025-10-15T16:26:23Z,69.0
2025-10-15T16:26:28Z,66.0
2025-10-15T16:26:38Z,67.0
2025-10-15T16:26:43Z,68.0
2025-10-15T16:26:53Z,69.0
2025-10-15T16:26:58Z,69.0
2025-10-15T16:27:03Z,70.0
2025-10-15T16:27:08Z,70.0
2025-10-15T16:27:18Z,69.0
2025-10-15T16:27:28Z,70.0
2025-10-15T16:27:33Z,70.0
2025-10-15T16:27:48Z,71.0
2025-10-15T16:27:53Z,72.0
2025-10-15T16:27:58Z,72.0
2025-10-15T16:28:03Z,69.0
2025-10-15T16:28:08Z,67.0
2025-10-15T16:28:13Z,68.0
2025-10-15T16:28:18Z,68.0
2025-10-15T16:28:23Z,69.0
2025-10-15T16:28:28Z,71.0
2025-10-15T16:28:33Z,71.0
2025-10-15T16:28:43Z,72.0
2025-10-15T16:28:48Z,71.0
2025-10-15T16:28:53Z,69.0
2025-10-15T16:28:58Z,69.0
2025-10-15T16:29:13Z,69.0
2025-10-15T16:29:18Z,70.0
2025-10-15T16:29:23Z,70.0
2025-10-15T16:29:28Z,71.0
2025-10-15T16:29:33Z,73.0
2025-10-15T16:29:38Z,72.0
2025-10-15T16:29:43Z,69.0
2025-10-15T16:29:48Z,68.0
2025-10-15T16:29:53Z,67.0
2025-10-15T16:29:58Z,70.0
2025-10-15T16:30:03Z,71.0
2025-10-15T16:30:18Z,70.0
2025-10-15T16:30:23Z,71.0
2025-10-15T16:30:28Z,71.0
2025-10-15T16:30:33Z,75.0
2025-10-15T16:30:38Z,76.0
2025-10-15T16:30:43Z,76.0
2025-10-15T16:30:53Z,77.0
2025-10-15T16:30:58Z,78.0
2025-10-15T16:31:03Z,75.0
2025-10-15T16:31:08Z,71.0
2025-10-15T16:31:13Z,72.0
2025-10-15T16:31:18Z,73.0
2025-10-15T16:31:23Z,72.0
2025-10-15T16:31:28Z,71.0
2025-10-15T16:31:33Z,69.0
2025-10-15T16:31:38Z,67.0
2025-10-15T16:31:43Z,65.0
2025-10-15T16:31:48Z,66.0
2025-10-15T16:31:53Z,67.0
2025-10-15T16:31:58Z,69.0
2025-10-15T16:32:08Z,68.0
2025-10-15T16:32:23Z,69.0
2025-10-15T16:32:28Z,70.0
2025-10-15T16:32:33Z,69.0
2025-10-15T16:32:38Z,69.0
2025-10-15T16:32:43Z,69.0
2025-10-15T16:32:58Z,70.0
2025-10-15T16:33:03Z,72.0
2025-10-15T16:33:13Z,71.0
2025-10-15T16:33:18Z,69.0
2025-10-15T16:33:23Z,68.0
2025-10-15T16:33:28Z,69.0
2025-10-15T16:33:33Z,68.0
2025-10-15T16:33:38Z,69.0
2025-10-15T16:33:43Z,69.0
2025-10-15T16:33:48Z,69.0
2025-10-15T16:33:53Z,68.0
2025-10-15T16:34:03Z,69.0
2025-10-15T16:34:08Z,70.0
2025-10-15T16:34:13Z,69.0
2025-10-15T16:34:18Z,68.0
2025-10-15T16:34:33Z,68.0
2025-10-15T16:34:38Z,67.0
2025-10-15T16:34:48Z,68.0
2025-10-15T16:34:53Z,69.0
2025-10-15T16:34:58Z,69.0
2025-10-15T16:35:03Z,72.0
2025-10-15T16:35:08Z,78.0
2025-10-15T16:35:13Z,84.0
2025-10-15T16:35:18Z,82.0
2025-10-15T16:35:28Z,73.0
2025-10-15T16:35:33Z,72.0
2025-10-15T16:35:38Z,70.0
2025-10-15T16:35:43Z,70.0
2025-10-15T16:35:48Z,70.0
2025-10-15T16:35:58Z,71.0
2025-10-15T16:36:03Z,73.0
2025-10-15T16:36:08Z,72.0
2025-10-15T16:36:13Z,73.0
2025-10-15T16:36:18Z,71.0
2025-10-15T16:36:23Z,69.0
2025-10-15T16:36:28Z,71.0
2025-10-15T16:36:33Z,73.0
2025-10-15T16:36:38Z,70.0
2025-10-15T16:36:43Z,67.0
2025-10-15T16:36:48Z,68.0
2025-10-15T16:36:53Z,70.0
2025-10-15T16:36:58Z,71.0
2025-10-15T16:37:03Z,70.0
2025-10-15T16:37:08Z,69.0
2025-10-15T16:37:13Z,70.0
2025-10-15T16:37:18Z,72.0
2025-10-15T16:37:23Z,71.0
2025-10-15T16:37:28Z,69.0
2025-10-15T16:37:38Z,71.0
2025-10-15T16:37:43Z,74.0
2025-10-15T16:37:48Z,73.0
2025-10-15T16:37:53Z,69.0
2025-10-15T16:37:58Z,70.0
2025-10-15T16:38:03Z,72.0
2025-10-15T16:38:08Z,70.0
2025-10-15T16:38:13Z,72.0
2025-10-15T16:38:18Z,74.0
2025-10-15T16:38:28Z,72.0
2025-10-15T16:38:33Z,71.0
2025-10-15T16:38:38Z,70.0
2025-10-15T16:38:43Z,71.0
2025-10-15T16:38:48Z,73.0
2025-10-15T16:38:53Z,75.0
2025-10-15T16:38:58Z,76.0
2025-10-15T16:39:08Z,77.0
2025-10-15T16:39:23Z,79.0
2025-10-15T16:39:28Z,81.0
2025-10-15T16:39:33Z,83.0
2025-10-15T16:39:38Z,81.0
2025-10-15T16:39:43Z,78.0
2025-10-15T16:39:48Z,77.0
2025-10-15T16:39:53Z,79.0
2025-10-15T16:39:58Z,81.0
2025-10-15T16:40:08Z,80.0
2025-10-15T16:40:13Z,75.0
2025-10-15T16:40:18Z,70.0
2025-10-15T16:40:23Z,69.0
2025-10-15T16:40:28Z,72.0
2025-10-15T16:40:33Z,74.0
2025-10-15T16:40:38Z,75.0
2025-10-15T16:40:43Z,74.0
2025-10-15T16:40:48Z,75.0
2025-10-15T16:40:53Z,76.0
2025-10-15T16:40:58Z,77.0
2025-10-15T16:41:08Z,76.0
2025-10-15T16:41:13Z,75.0
2025-10-15T16:41:28Z,74.0
2025-10-15T16:41:33Z,71.0
2025-10-15T16:41:43Z,74.0
2025-10-15T16:41:48Z,77.0
2025-10-15T16:42:03Z,76.0
2025-10-15T16:42:13Z,74.0
2025-10-15T16:42:18Z,71.0
2025-10-15T16:42:33Z,71.0
2025-10-15T16:42:38Z,70.0
2025-10-15T16:42:43Z,68.0
2025-10-15T16:42:53Z,71.0
2025-10-15T16:42:58Z,72.0
2025-10-15T16:43:03Z,70.0
2025-10-15T16:43:08Z,68.0
2025-10-15T16:43:13Z,70.0
2025-10-15T16:43:18Z,73.0
2025-10-15T16:43:23Z,76.0
2025-10-15T16:43:28Z,77.0
2025-10-15T16:43:38Z,79.0
2025-10-15T16:43:43Z,76.0
2025-10-15T16:43:48Z,77.0
2025-10-15T16:43:53Z,75.0
2025-10-15T16:44:03Z,74.0
2025-10-15T16:44:08Z,73.0
2025-10-15T16:44:13Z,74.0
2025-10-15T16:44:18Z,73.0
2025-10-15T16:44:28Z,74.0
2025-10-15T16:44:33Z,75.0
2025-10-15T16:44:38Z,76.0
2025-10-15T16:44:43Z,77.0
2025-10-15T16:44:48Z,75.0
2025-10-15T16:44:53Z,77.0
2025-10-15T16:45:03Z,74.0
2025-10-15T16:45:13Z,77.0
2025-10-15T16:45:18Z,81.0
2025-10-15T16:45:23Z,82.0
2025-10-15T16:45:28Z,80.0
2025-10-15T16:45:33Z,79.0
2025-10-15T16:45:38Z,78.0
2025-10-15T16:45:53Z,77.0
2025-10-15T16:45:58Z,76.0
2025-10-15T16:46:08Z,75.0
2025-10-15T16:46:13Z,77.0
2025-10-15T16:46:18Z,78.0
2025-10-15T16:46:23Z,77.0
2025-10-15T16:46:33Z,78.0
2025-10-15T16:46:38Z,79.0
2025-10-15T16:46:43Z,77.0
2025-10-15T16:46:48Z,74.0
2025-10-15T16:46:58Z,73.0
2025-10-15T16:47:03Z,72.0
2025-10-15T16:47:08Z,71.0
2025-10-15T16:47:13Z,73.0
2025-10-15T16:47:18Z,72.0
2025-10-15T16:47:23Z,71.0
2025-10-15T16:47:28Z,70.0
2025-10-15T16:47:33Z,70.0
2025-10-15T16:47:38Z,72.0
2025-10-15T16:47:43Z,78.0
2025-10-15T16:47:53Z,76.0
2025-10-15T16:47:58Z,75.0
2025-10-15T16:48:03Z,74.0
2025-10-15T16:48:13Z,74.0
2025-10-15T16:48:18Z,74.0
2025-10-15T16:48:23Z,72.0
2025-10-15T16:48:28Z,71.0
2025-10-15T16:48:43Z,74.0
2025-10-15T16:48:48Z,76.0
2025-10-15T16:48:53Z,74.0
2025-10-15T16:49:03Z,75.0
2025-10-15T16:49:08Z,77.0
2025-10-15T16:49:13Z,75.0
2025-10-15T16:49:18Z,72.0
2025-10-15T16:49:23Z,68.0
2025-10-15T16:49:28Z,67.0
2025-10-15T16:49:33Z,70.0
2025-10-15T16:49:38Z,69.0
2025-10-15T16:49:43Z,70.0
2025-10-15T16:49:48Z,69.0
2025-10-15T16:49:53Z,70.0
2025-10-15T16:49:58Z,71.0
2025-10-15T16:50:03Z,70.0
2025-10-15T16:50:08Z,69.0
2025-10-15T16:50:13Z,68.0
2025-10-15T16:50:18Z,70.0
2025-10-15T16:50:23Z,71.0
2025-10-15T16:50:28Z,72.0
2025-10-15T16:50:33Z,73.0
2025-10-15T16:50:38Z,75.0
2025-10-15T16:50:43Z,73.0
2025-10-15T16:50:48Z,71.0
2025-10-15T16:50:53Z,69.0
2025-10-15T16:51:03Z,72.0
2025-10-15T16:51:08Z,76.0
2025-10-15T16:51:13Z,76.0
2025-10-15T16:51:18Z,72.0
2025-10-15T16:51:28Z,73.0
2025-10-15T16:51:33Z,73.0
2025-10-15T16:51:43Z,74.0
2025-10-15T16:51:48Z,75.0
2025-10-15T16:51:53Z,76.0
2025-10-15T16:51:58Z,80.0
2025-10-15T16:52:08Z,80.0
2025-10-15T16:52:18Z,79.0
2025-10-15T16:52:23Z,73.0
2025-10-15T16:52:28Z,68.0
2025-10-15T16:52:33Z,66.0
2025-10-15T16:52:38Z,65.0
2025-10-15T16:52:43Z,67.0
2025-10-15T16:52:58Z,67.0
2025-10-15T16:53:03Z,67.0
2025-10-15T16:53:08Z,71.0
2025-10-15T16:53:18Z,68.0
2025-10-15T16:53:23Z,67.0
2025-10-15T16:53:28Z,67.0
2025-10-15T16:53:33Z,70.0
2025-10-15T16:53:38Z,68.0
2025-10-15T16:53:43Z,65.0
2025-10-15T16:53:53Z,69.0
2025-10-15T16:53:58Z,69.0
2025-10-15T16:54:03Z,70.0
