timestamp,pid,value,device_serial,device_number,entry_time
1548205972000.0000000000,5,0E-10,A01A3A,5,1548205972000
1548205972015.6201171875,5,0E-10,A01A3A,5,1548205972000
1548205972031.2500000000,5,0E-10,A01A3A,5,1548205972000
1548205972046.8798828125,5,0E-10,A01A3A,5,1548205972000
1548205972062.5000000000,5,0E-10,A01A3A,5,1548205972000
1548205972078.1201171875,5,0E-10,A01A3A,5,1548205972000
1548205972093.7500000000,5,0E-10,A01A3A,5,1548205972000
1548205972109.3798828125,5,0E-10,A01A3A,5,1548205972000
1548205972125.0000000000,5,0E-10,A01A3A,5,1548205972000
1548205972140.6201171875,5,0E-10,A01A3A,5,1548205972000
1548205972156.2500000000,5,0E-10,A01A3A,5,1548205972000
1548205972171.8798828125,5,0.0100000000,A01A3A,5,1548205972000
1548205972187.5000000000,5,0.0100000000,A01A3A,5,1548205972000
1548205972203.1201171875,5,0E-10,A01A3A,5,1548205972000
1548205972218.7500000000,5,-0.0300000000,A01A3A,5,1548205972000
1548205972234.3798828125,5,-0.0500000000,A01A3A,5,1548205972000
1548205972250.0000000000,5,-0.0500000000,A01A3A,5,1548205972000
1548205972265.6201171875,5,0E-10,A01A3A,5,1548205972000
1548205972281.2500000000,5,0.1300000000,A01A3A,5,1548205972000
1548205972296.8798828125,5,0.3600000000,A01A3A,5,1548205972000
1548205972312.5000000000,5,0.6600000000,A01A3A,5,1548205972000
1548205972328.1201171875,5,1.0100000000,A01A3A,5,1548205972000
1548205972343.7500000000,5,1.3700000000,A01A3A,5,1548205972000
1548205972359.3798828125,5,1.7200000000,A01A3A,5,1548205972000
1548205972375.0000000000,5,2.0600000000,A01A3A,5,1548205972000
1548205972390.6201171875,5,2.4000000000,A01A3A,5,1548205972000
1548205972406.2500000000,5,2.7900000000,A01A3A,5,1548205972000
1548205972421.8798828125,5,3.2400000000,A01A3A,5,1548205972000
1548205972437.5000000000,5,3.8000000000,A01A3A,5,1548205972000
1548205972453.1201171875,5,4.4200000000,A01A3A,5,1548205972000
1548205972468.7500000000,5,5.0600000000,A01A3A,5,1548205972000
1548205972484.3798828125,5,5.6600000000,A01A3A,5,1548205972000
1548205972500.0000000000,5,6.2000000000,A01A3A,5,1548205972000
1548205972515.6201171875,5,6.6800000000,A01A3A,5,1548205972000
1548205972531.2500000000,5,7.1500000000,A01A3A,5,1548205972000
1548205972546.8798828125,5,7.6800000000,A01A3A,5,1548205972000
1548205972562.5000000000,5,8.3100000000,A01A3A,5,1548205972000
1548205972578.1201171875,5,9.1400000000,A01A3A,5,1548205972000
1548205972593.7500000000,5,10.0900000000,A01A3A,5,1548205972000
1548205972609.3798828125,5,11.0400000000,A01A3A,5,1548205972000
1548205972625.0000000000,5,11.8800000000,A01A3A,5,1548205972000
1548205972640.6201171875,5,12.5600000000,A01A3A,5,1548205972000
1548205972656.2500000000,5,13.1400000000,A01A3A,5,1548205972000
1548205972671.8798828125,5,13.7600000000,A01A3A,5,1548205972000
1548205972687.5000000000,5,14.6500000000,A01A3A,5,1548205972000
1548205972703.1201171875,5,15.9600000000,A01A3A,5,1548205972000
1548205972718.7500000000,5,17.9100000000,A01A3A,5,1548205972000
1548205972734.3798828125,5,20.3200000000,A01A3A,5,1548205972000
1548205972750.0000000000,5,22.9000000000,A01A3A,5,1548205972000
1548205972765.6201171875,5,25.3800000000,A01A3A,5,1548205972000
