timestamp,pid,value,device_serial,device_number,entry_time
1553843647000.0000000000,32,0E-10,A01A3A,5,1553843647000
1553843647015.6201171875,32,0E-10,A01A3A,5,1553843647000
1553843647031.2500000000,32,0E-10,A01A3A,5,1553843647000
1553843647046.8798828125,32,0E-10,A01A3A,5,1553843647000
1553843647062.5000000000,32,0E-10,A01A3A,5,1553843647000
1553843647078.1201171875,32,0E-10,A01A3A,5,1553843647000
1553843647093.7500000000,32,0E-10,A01A3A,5,1553843647000
1553843647109.3798828125,32,0E-10,A01A3A,5,1553843647000
1553843647125.0000000000,32,0E-10,A01A3A,5,1553843647000
1553843647140.6201171875,32,0E-10,A01A3A,5,1553843647000
1553843647156.2500000000,32,0E-10,A01A3A,5,1553843647000
1553843647171.8798828125,32,0.0100000000,A01A3A,5,1553843647000
1553843647187.5000000000,32,0.0100000000,A01A3A,5,1553843647000
1553843647203.1201171875,32,0E-10,A01A3A,5,1553843647000
1553843647218.7500000000,32,-0.0300000000,A01A3A,5,1553843647000
1553843647234.3798828125,32,-0.0500000000,A01A3A,5,1553843647000
1553843647250.0000000000,32,-0.0500000000,A01A3A,5,1553843647000
1553843647265.6201171875,32,0E-10,A01A3A,5,1553843647000
1553843647281.2500000000,32,0.1300000000,A01A3A,5,1553843647000
1553843647296.8798828125,32,0.3600000000,A01A3A,5,1553843647000
1553843647312.5000000000,32,0.6600000000,A01A3A,5,1553843647000
1553843647328.1201171875,32,1.0100000000,A01A3A,5,1553843647000
1553843647343.7500000000,32,1.3700000000,A01A3A,5,1553843647000
1553843647359.3798828125,32,1.7200000000,A01A3A,5,1553843647000
1553843647375.0000000000,32,2.0600000000,A01A3A,5,1553843647000
1553843647390.6201171875,32,2.4000000000,A01A3A,5,1553843647000
1553843647406.2500000000,32,2.7900000000,A01A3A,5,1553843647000
1553843647421.8798828125,32,3.2400000000,A01A3A,5,1553843647000
1553843647437.5000000000,32,3.8000000000,A01A3A,5,1553843647000
1553843647453.1201171875,32,4.4200000000,A01A3A,5,1553843647000
1553843647468.7500000000,32,5.0600000000,A01A3A,5,1553843647000
1553843647484.3798828125,32,5.6600000000,A01A3A,5,1553843647000
1553843647500.0000000000,32,6.2000000000,A01A3A,5,1553843647000
1553843647515.6201171875,32,6.6800000000,A01A3A,5,1553843647000
1553843647531.2500000000,32,7.1500000000,A01A3A,5,1553843647000
1553843647546.8798828125,32,7.6800000000,A01A3A,5,1553843647000
1553843647562.5000000000,32,8.3100000000,A01A3A,5,1553843647000
1553843647578.1201171875,32,9.1400000000,A01A3A,5,1553843647000
1553843647593.7500000000,32,10.0900000000,A01A3A,5,1553843647000
1553843647609.3798828125,32,11.0400000000,A01A3A,5,1553843647000
1553843647625.0000000000,32,11.8800000000,A01A3A,5,1553843647000
1553843647640.6201171875,32,12.5600000000,A01A3A,5,1553843647000
1553843647656.2500000000,32,13.1400000000,A01A3A,5,1553843647000
1553843647671.8798828125,32,13.7600000000,A01A3A,5,1553843647000
1553843647687.5000000000,32,14.6500000000,A01A3A,5,1553843647000
1553843647703.1201171875,32,15.9600000000,A01A3A,5,1553843647000
1553843647718.7500000000,32,17.9100000000,A01A3A,5,1553843647000
1553843647734.3798828125,32,20.3200000000,A01A3A,5,1553843647000
1553843647750.0000000000,32,22.9000000000,A01A3A,5,1553843647000
1553843647765.6201171875,32,25.3800000000,A01A3A,5,1553843647000
1553843647781.2500000000,32,27.5800000000,A01A3A,5,1553843647000
1553843647796.8798828125,32,29.5700000000,A01A3A,5,1553843647000
1553843647812.5000000000,32,31.6800000000,A01A3A,5,1553843647000
