timestamp,beats per minute,data source
2025-11-21T06:43:33Z,63.0,Sense
2025-11-21T06:43:38Z,64.0,Sense
2025-11-21T06:43:43Z,68.0,Sense
2025-11-21T06:43:48Z,67.0,Sense
2025-11-21T06:43:53Z,72.0,Sense
2025-11-21T06:43:58Z,66.0,Sense
2025-11-21T06:44:03Z,60.0,Sense
2025-11-21T06:44:08Z,58.0,Sense
2025-11-21T06:44:13Z,59.0,Sense
2025-11-21T06:44:18Z,58.0,Sense
2025-11-21T06:44:23Z,60.0,Sense
2025-11-21T06:44:38Z,60.0,Sense
2025-11-21T06:44:43Z,58.0,Sense
2025-11-21T06:44:48Z,56.0,Sense
2025-11-21T06:44:53Z,58.0,Sense
2025-11-21T06:44:58Z,69.0,Sense
2025-11-21T06:45:03Z,70.0,Sense
2025-11-21T06:45:08Z,67.0,Sense
2025-11-21T06:45:13Z,66.0,Sense
2025-11-21T06:45:18Z,65.0,Sense
2025-11-21T06:45:23Z,64.0,Sense
2025-11-21T06:45:28Z,67.0,Sense
2025-11-21T12:17:44Z,79.0,Sense
2025-11-21T12:17:49Z,86.0,Sense
2025-11-21T12:17:54Z,85.0,Sense
2025-11-21T12:17:59Z,80.0,Sense
2025-11-21T12:18:04Z,83.0,Sense
2025-11-21T12:18:09Z,82.0,Sense
2025-11-21T12:18:14Z,91.0,Sense
2025-11-21T12:18:19Z,86.0,Sense
2025-11-21T12:18:24Z,83.0,Sense
2025-11-21T12:18:29Z,71.0,Sense
2025-11-21T12:18:34Z,77.0,Sense
2025-11-21T12:18:39Z,84.0,Sense
2025-11-21T12:18:44Z,83.0,Sense
2025-11-21T12:18:49Z,85.0,Sense
2025-11-21T12:18:54Z,89.0,Sense
2025-11-21T12:18:59Z,86.0,Sense
2025-11-21T12:19:04Z,88.0,Sense
2025-11-21T12:19:14Z,90.0,Sense
2025-11-21T12:19:19Z,91.0,Sense
2025-11-21T12:19:29Z,89.0,Sense
2025-11-21T12:19:34Z,91.0,Sense
2025-11-21T12:19:39Z,89.0,Sense
2025-11-21T12:19:44Z,86.0,Sense
2025-11-21T12:19:49Z,85.0,Sense
2025-11-21T12:19:54Z,89.0,Sense
2025-11-21T12:19:59Z,96.0,Sense
2025-11-21T12:20:04Z,98.0,Sense
2025-11-21T12:20:14Z,102.0,Sense
2025-11-21T12:20:19Z,103.0,Sense
2025-11-21T12:20:24Z,102.0,Sense
2025-11-21T12:20:29Z,94.0,Sense
2025-11-21T12:20:34Z,97.0,Sense
2025-11-21T12:20:39Z,96.0,Sense
2025-11-21T12:20:44Z,98.0,Sense
2025-11-21T12:20:49Z,101.0,Sense
2025-11-21T12:20:54Z,98.0,Sense
2025-11-21T12:20:59Z,101.0,Sense
2025-11-21T12:21:04Z,100.0,Sense
2025-11-21T12:21:09Z,102.0,Sense
2025-11-21T12:21:14Z,101.0,Sense
2025-11-21T12:21:19Z,102.0,Sense
2025-11-21T12:21:24Z,100.0,Sense
2025-11-21T12:21:39Z,100.0,Sense
2025-11-21T12:21:44Z,98.0,Sense
2025-11-21T12:21:49Z,101.0,Sense
2025-11-21T12:21:54Z,100.0,Sense
2025-11-21T12:21:59Z,100.0,Sense
2025-11-21T12:22:04Z,100.0,Sense
2025-11-21T12:22:09Z,101.0,Sense
2025-11-21T12:22:14Z,102.0,Sense
2025-11-21T12:22:19Z,101.0,Sense
2025-11-21T12:22:24Z,102.0,Sense
2025-11-21T12:22:29Z,103.0,Sense
2025-11-21T12:22:34Z,102.0,Sense
2025-11-21T12:22:39Z,106.0,Sense
2025-11-21T12:22:44Z,106.0,Sense
2025-11-21T12:22:49Z,107.0,Sense
2025-11-21T12:22:54Z,104.0,Sense
2025-11-21T12:22:59Z,96.0,Sense
2025-11-21T12:23:04Z,72.0,Sense
2025-11-21T12:23:09Z,86.0,Sense
2025-11-21T12:23:14Z,88.0,Sense
2025-11-21T12:23:19Z,89.0,Sense
2025-11-21T12:23:29Z,90.0,Sense
2025-11-21T12:23:34Z,91.0,Sense
2025-11-21T12:23:39Z,92.0,Sense
2025-11-21T12:23:44Z,93.0,Sense
2025-11-21T12:23:54Z,94.0,Sense
2025-11-21T12:24:04Z,94.0,Sense
2025-11-21T12:24:09Z,95.0,Sense
2025-11-21T12:24:14Z,99.0,Sense
2025-11-21T12:24:19Z,100.0,Sense
2025-11-21T12:24:34Z,100.0,Sense
2025-11-21T12:24:39Z,97.0,Sense
2025-11-21T12:24:44Z,98.0,Sense
2025-11-21T12:24:54Z,99.0,Sense
2025-11-21T12:24:59Z,99.0,Sense
2025-11-21T12:25:04Z,100.0,Sense
2025-11-21T12:25:09Z,99.0,Sense
2025-11-21T12:25:14Z,97.0,Sense
2025-11-21T12:25:19Z,96.0,Sense
2025-11-21T12:25:24Z,97.0,Sense
2025-11-21T12:25:34Z,98.0,Sense
2025-11-21T12:25:39Z,98.0,Sense
2025-11-21T12:25:44Z,97.0,Sense
2025-11-21T12:25:54Z,98.0,Sense
2025-11-21T12:25:59Z,97.0,Sense
2025-11-21T12:26:04Z,96.0,Sense
2025-11-21T12:26:14Z,95.0,Sense
2025-11-21T12:26:24Z,95.0,Sense
2025-11-21T12:26:39Z,95.0,Sense
2025-11-21T12:26:54Z,95.0,Sense
2025-11-21T12:26:59Z,94.0,Sense
2025-11-21T12:27:09Z,95.0,Sense
2025-11-21T12:27:14Z,93.0,Sense
2025-11-21T12:27:19Z,88.0,Sense
2025-11-21T12:27:24Z,86.0,Sense
2025-11-21T12:27:29Z,87.0,Sense
2025-11-21T12:27:34Z,90.0,Sense
2025-11-21T12:27:39Z,95.0,Sense
2025-11-21T12:27:44Z,95.0,Sense
2025-11-21T12:27:49Z,95.0,Sense
2025-11-21T12:27:54Z,95.0,Sense
2025-11-21T12:27:59Z,94.0,Sense
2025-11-21T12:28:14Z,93.0,Sense
2025-11-21T12:28:24Z,94.0,Sense
2025-11-21T12:28:29Z,94.0,Sense
2025-11-21T12:28:44Z,95.0,Sense
2025-11-21T12:28:59Z,95.0,Sense
2025-11-21T12:29:09Z,94.0,Sense
2025-11-21T12:29:24Z,95.0,Sense
2025-11-21T12:29:29Z,95.0,Sense
2025-11-21T12:29:34Z,94.0,Sense
2025-11-21T12:29:39Z,90.0,Sense
2025-11-21T12:29:44Z,88.0,Sense
2025-11-21T12:29:59Z,89.0,Sense
2025-11-21T12:30:04Z,92.0,Sense
2025-11-21T12:30:09Z,94.0,Sense
2025-11-21T12:30:14Z,95.0,Sense
2025-11-21T12:30:19Z,94.0,Sense
2025-11-21T12:30:24Z,95.0,Sense
2025-11-21T12:30:34Z,94.0,Sense
2025-11-21T12:30:44Z,93.0,Sense
2025-11-21T12:30:54Z,92.0,Sense
2025-11-21T12:30:59Z,93.0,Sense
2025-11-21T12:31:04Z,94.0,Sense
2025-11-21T12:31:14Z,93.0,Sense
2025-11-21T12:31:19Z,94.0,Sense
2025-11-21T12:31:34Z,94.0,Sense
2025-11-21T12:31:39Z,95.0,Sense
2025-11-21T12:31:44Z,95.0,Sense
2025-11-21T12:31:49Z,96.0,Sense
2025-11-21T12:31:54Z,95.0,Sense
2025-11-21T12:32:04Z,94.0,Sense
2025-11-21T12:32:09Z,95.0,Sense
2025-11-21T12:32:24Z,96.0,Sense
2025-11-21T12:32:39Z,96.0,Sense
2025-11-21T12:32:44Z,95.0,Sense
2025-11-21T12:32:49Z,95.0,Sense
2025-11-21T12:32:54Z,94.0,Sense
2025-11-21T12:32:59Z,93.0,Sense
2025-11-21T12:33:09Z,92.0,Sense
2025-11-21T12:33:24Z,93.0,Sense
2025-11-21T12:33:29Z,94.0,Sense
2025-11-21T12:33:44Z,96.0,Sense
2025-11-21T12:33:54Z,96.0,Sense
