timestamp,pid,value,device_serial,device_number,entry_time
1552116814000.0000000000,19,0E-10,A01A3A,5,1552116814000
1552116814015.6201171875,19,0E-10,A01A3A,5,1552116814000
1552116814031.2500000000,19,0E-10,A01A3A,5,1552116814000
1552116814046.8798828125,19,0E-10,A01A3A,5,1552116814000
1552116814062.5000000000,19,0E-10,A01A3A,5,1552116814000
1552116814078.1201171875,19,0E-10,A01A3A,5,1552116814000
1552116814093.7500000000,19,0E-10,A01A3A,5,1552116814000
1552116814109.3798828125,19,0E-10,A01A3A,5,1552116814000
1552116814125.0000000000,19,0E-10,A01A3A,5,1552116814000
1552116814140.6201171875,19,0E-10,A01A3A,5,1552116814000
1552116814156.2500000000,19,0E-10,A01A3A,5,1552116814000
1552116814171.8798828125,19,0.0100000000,A01A3A,5,1552116814000
1552116814187.5000000000,19,0.0100000000,A01A3A,5,1552116814000
1552116814203.1201171875,19,0E-10,A01A3A,5,1552116814000
1552116814218.7500000000,19,-0.0300000000,A01A3A,5,1552116814000
1552116814234.3798828125,19,-0.0500000000,A01A3A,5,1552116814000
1552116814250.0000000000,19,-0.0500000000,A01A3A,5,1552116814000
1552116814265.6201171875,19,0E-10,A01A3A,5,1552116814000
1552116814281.2500000000,19,0.1300000000,A01A3A,5,1552116814000
1552116814296.8798828125,19,0.3600000000,A01A3A,5,1552116814000
1552116814312.5000000000,19,0.6600000000,A01A3A,5,1552116814000
1552116814328.1201171875,19,1.0100000000,A01A3A,5,1552116814000
1552116814343.7500000000,19,1.3700000000,A01A3A,5,1552116814000
1552116814359.3798828125,19,1.7200000000,A01A3A,5,1552116814000
1552116814375.0000000000,19,2.0600000000,A01A3A,5,1552116814000
1552116814390.6201171875,19,2.4000000000,A01A3A,5,1552116814000
1552116814406.2500000000,19,2.7900000000,A01A3A,5,1552116814000
1552116814421.8798828125,19,3.2400000000,A01A3A,5,1552116814000
1552116814437.5000000000,19,3.8000000000,A01A3A,5,1552116814000
1552116814453.1201171875,19,4.4200000000,A01A3A,5,1552116814000
1552116814468.7500000000,19,5.0600000000,A01A3A,5,1552116814000
1552116814484.3798828125,19,5.6600000000,A01A3A,5,1552116814000
1552116814500.0000000000,19,6.2000000000,A01A3A,5,1552116814000
1552116814515.6201171875,19,6.6800000000,A01A3A,5,1552116814000
1552116814531.2500000000,19,7.1500000000,A01A3A,5,1552116814000
1552116814546.8798828125,19,7.6800000000,A01A3A,5,1552116814000
1552116814562.5000000000,19,8.3100000000,A01A3A,5,1552116814000
1552116814578.1201171875,19,9.1400000000,A01A3A,5,1552116814000
1552116814593.7500000000,19,10.0900000000,A01A3A,5,1552116814000
1552116814609.3798828125,19,11.0400000000,A01A3A,5,1552116814000
1552116814625.0000000000,19,11.8800000000,A01A3A,5,1552116814000
1552116814640.6201171875,19,12.5600000000,A01A3A,5,1552116814000
1552116814656.2500000000,19,13.1400000000,A01A3A,5,1552116814000
1552116814671.8798828125,19,13.7600000000,A01A3A,5,1552116814000
1552116814687.5000000000,19,14.6500000000,A01A3A,5,1552116814000
1552116814703.1201171875,19,15.9600000000,A01A3A,5,1552116814000
1552116814718.7500000000,19,17.9100000000,A01A3A,5,1552116814000
1552116814734.3798828125,19,20.3200000000,A01A3A,5,1552116814000
1552116814750.0000000000,19,22.9000000000,A01A3A,5,1552116814000
1552116814765.6201171875,19,25.3800000000,A01A3A,5,1552116814000
1552116814781.2500000000,19,27.5800000000,A01A3A,5,1552116814000
1552116814796.8798828125,19,29.5700000000,A01A3A,5,1552116814000
1552116814812.5000000000,19,31.6800000000,A01A3A,5,1552116814000
1552116814828.1201171875,19,34.3200000000,A01A3A,5,1552116814000
1552116814843.7500000000,19,37.8100000000,A01A3A,5,1552116814000
1552116814859.3798828125,19,42.5400000000,A01A3A,5,1552116814000
1552116814875.0000000000,19,48.1500000000,A01A3A,5,1552116814000
1552116814890.6201171875,19,54.1000000000,A01A3A,5,1552116814000
1552116814906.2500000000,19,59.8300000000,A01A3A,5,1552116814000
1552116814921.8798828125,19,64.9700000000,A01A3A,5,1552116814000
1552116814937.5000000000,19,69.5800000000,A01A3A,5,1552116814000
1552116814953.1201171875,19,74.1400000000,A01A3A,5,1552116814000
1552116814968.7500000000,19,79.3400000000,A01A3A,5,1552116814000
1552116814984.3798828125,19,85.7100000000,A01A3A,5,1552116814000
1552116815000.0000000000,19,93.7600000000,A01A3A,5,1552116814000
1552116815015.6201171875,19,103.0000000000,A01A3A,5,1552116814000
1552116815031.2500000000,19,112.6200000000,A01A3A,5,1552116814000
1552116815046.8798828125,19,121.7300000000,A01A3A,5,1552116814000
1552116815062.5000000000,19,129.7700000000,A01A3A,5,1552116814000
1552116815078.1201171875,19,136.7500000000,A01A3A,5,1552116814000
1552116815093.7500000000,19,143.3000000000,A01A3A,5,1552116814000
1552116815109.3798828125,19,150.7500000000,A01A3A,5,1552116814000
1552116815125.0000000000,19,157.7700000000,A01A3A,5,1552116814000
1552116815140.6201171875,19,166.6400000000,A01A3A,5,1552116814000
1552116815156.2500000000,19,177.9500000000,A01A3A,5,1552116814000
1552116815171.8798828125,19,191.7900000000,A01A3A,5,1552116814000
1552116815187.5000000000,19,206.9700000000,A01A3A,5,1552116814000
1552116815203.1201171875,19,220.5700000000,A01A3A,5,1552116814000
1552116815218.7500000000,19,228.2500000000,A01A3A,5,1552116814000
1552116815234.3798828125,19,225.3600000000,A01A3A,5,1552116814000
1552116815250.0000000000,19,208.5300000000,A01A3A,5,1552116814000
1552116815265.6201171875,19,176.8700000000,A01A3A,5,1552116814000
1552116815281.2500000000,19,132.7600000000,A01A3A,5,1552116814000
1552116815296.8798828125,19,80.0500000000,A01A3A,5,1552116814000
1552116815312.5000000000,19,23.0700000000,A01A3A,5,1552116814000
1552116815328.1201171875,19,-34.9400000000,A01A3A,5,1552116814000
1552116815343.7500000000,19,-92.4400000000,A01A3A,5,1552116814000
1552116815359.3798828125,19,-149.1600000000,A01A3A,5,1552116814000
1552116815375.0000000000,19,-205.2300000000,A01A3A,5,1552116814000
1552116815390.6201171875,19,-260.3700000000,A01A3A,5,1552116814000
1552116815406.2500000000,19,-313.7400000000,A01A3A,5,1552116814000
1552116815421.8798828125,19,-363.8700000000,A01A3A,5,1552116814000
1552116815437.5000000000,19,-409.8300000000,A01A3A,5,1552116814000
1552116815453.1201171875,19,-450.9100000000,A01A3A,5,1552116814000
1552116815468.7500000000,19,-486.5000000000,A01A3A,5,1552116814000
1552116815484.3798828125,19,-515.7400000000,A01A3A,5,1552116814000
1552116815500.0000000000,19,-537.2300000000,A01A3A,5,1552116814000
1552116815515.6201171875,19,-549.2200000000,A01A3A,5,1552116814000
1552116815531.2500000000,19,-549.9600000000,A01A3A,5,1552116814000
1552116815546.8798828125,19,-538.3700000000,A01A3A,5,1552116814000
1552116815562.5000000000,19,-514.2100000000,A01A3A,5,1552116814000
1552116815578.1201171875,19,-478.6700000000,A01A3A,5,1552116814000
1552116815593.7500000000,19,-433.8800000000,A01A3A,5,1552116814000
1552116815609.3798828125,19,-382.4500000000,A01A3A,5,1552116814000
1552116815625.0000000000,19,-327.0200000000,A01A3A,5,1552116814000
