timestamp,beats per minute,data source
2025-10-30T02:53:08Z,69.0,Sense
2025-10-30T02:53:30Z,67.0,Sense
2025-10-30T02:53:35Z,66.0,Sense
2025-10-30T02:53:45Z,71.0,Sense
2025-10-30T02:53:50Z,68.0,Sense
2025-10-30T02:53:55Z,71.0,Sense
2025-10-30T02:54:00Z,69.0,Sense
2025-10-30T02:54:20Z,72.0,Sense
2025-10-30T02:54:30Z,71.0,Sense
2025-10-30T02:54:35Z,70.0,Sense
2025-10-30T02:54:40Z,73.0,Sense
2025-10-30T02:54:45Z,108.0,Sense
2025-10-30T02:54:50Z,87.0,Sense
2025-10-30T02:54:55Z,66.0,Sense
2025-10-30T02:55:00Z,69.0,Sense
2025-10-30T02:55:05Z,67.0,Sense
2025-10-30T02:55:10Z,66.0,Sense
2025-10-30T02:55:20Z,64.0,Sense
2025-10-30T02:55:25Z,65.0,Sense
2025-10-30T02:55:30Z,66.0,Sense
2025-10-30T02:55:59Z,64.0,Sense
2025-10-30T02:56:09Z,65.0,Sense
2025-10-30T02:56:14Z,69.0,Sense
2025-10-30T02:56:19Z,73.0,Sense
2025-10-30T02:56:24Z,72.0,Sense
2025-10-30T02:56:29Z,68.0,Sense
2025-10-30T02:56:39Z,71.0,Sense
2025-10-30T02:56:49Z,68.0,Sense
2025-10-30T02:56:54Z,67.0,Sense
2025-10-30T02:56:59Z,74.0,Sense
2025-10-30T02:57:04Z,75.0,Sense
2025-10-30T02:57:09Z,76.0,Sense
2025-10-30T02:57:14Z,73.0,Sense
2025-10-30T02:57:19Z,75.0,Sense
2025-10-30T02:57:34Z,75.0,Sense
2025-10-30T02:57:39Z,72.0,Sense
2025-10-30T02:57:44Z,71.0,Sense
2025-10-30T02:57:49Z,69.0,Sense
2025-10-30T02:57:54Z,70.0,Sense
2025-10-30T02:57:59Z,72.0,Sense
2025-10-30T02:58:04Z,69.0,Sense
2025-10-30T02:58:09Z,70.0,Sense
2025-10-30T02:58:14Z,71.0,Sense
2025-10-30T02:58:29Z,71.0,Sense
2025-10-30T02:58:39Z,69.0,Sense
2025-10-30T02:58:54Z,69.0,Sense
2025-10-30T02:59:09Z,69.0,Sense
2025-10-30T02:59:14Z,69.0,Sense
2025-10-30T02:59:24Z,69.0,Sense
2025-10-30T02:59:29Z,70.0,Sense
2025-10-30T02:59:34Z,74.0,Sense
2025-10-30T02:59:39Z,82.0,Sense
2025-10-30T02:59:44Z,81.0,Sense
2025-10-30T02:59:49Z,80.0,Sense
2025-10-30T02:59:54Z,78.0,Sense
2025-10-30T02:59:59Z,77.0,Sense
2025-10-30T03:00:04Z,75.0,Sense
2025-10-30T03:00:09Z,73.0,Sense
2025-10-30T03:00:14Z,73.0,Sense
2025-10-30T03:00:19Z,74.0,Sense
2025-10-30T03:00:24Z,73.0,Sense
2025-10-30T03:00:34Z,73.0,Sense
2025-10-30T03:00:44Z,74.0,Sense
2025-10-30T03:00:49Z,75.0,Sense
2025-10-30T03:00:54Z,79.0,Sense
2025-10-30T03:00:59Z,79.0,Sense
2025-10-30T03:01:09Z,78.0,Sense
2025-10-30T03:01:24Z,78.0,Sense
2025-10-30T03:01:39Z,78.0,Sense
2025-10-30T03:01:44Z,79.0,Sense
2025-10-30T03:01:54Z,78.0,Sense
2025-10-30T03:01:59Z,77.0,Sense
2025-10-30T03:02:09Z,76.0,Sense
2025-10-30T03:02:14Z,76.0,Sense
2025-10-30T03:02:29Z,76.0,Sense
2025-10-30T03:02:39Z,79.0,Sense
2025-10-30T03:02:44Z,81.0,Sense
2025-10-30T03:02:59Z,82.0,Sense
2025-10-30T03:03:09Z,83.0,Sense
2025-10-30T03:03:19Z,82.0,Sense
2025-10-30T03:03:29Z,80.0,Sense
2025-10-30T03:03:34Z,79.0,Sense
2025-10-30T03:03:39Z,80.0,Sense
2025-10-30T03:03:49Z,82.0,Sense
2025-10-30T03:03:54Z,83.0,Sense
2025-10-30T03:04:04Z,82.0,Sense
2025-10-30T03:04:09Z,81.0,Sense
2025-10-30T03:04:14Z,80.0,Sense
2025-10-30T03:04:24Z,79.0,Sense
2025-10-30T03:04:29Z,79.0,Sense
2025-10-30T03:04:34Z,78.0,Sense
2025-10-30T03:04:39Z,77.0,Sense
2025-10-30T03:04:49Z,79.0,Sense
2025-10-30T03:05:04Z,80.0,Sense
2025-10-30T03:05:14Z,79.0,Sense
2025-10-30T03:05:19Z,81.0,Sense
2025-10-30T03:05:24Z,82.0,Sense
2025-10-30T03:05:29Z,81.0,Sense
2025-10-30T03:05:34Z,79.0,Sense
2025-10-30T03:05:39Z,78.0,Sense
2025-10-30T03:05:44Z,78.0,Sense
2025-10-30T03:05:54Z,77.0,Sense
2025-10-30T03:06:04Z,75.0,Sense
2025-10-30T03:06:09Z,74.0,Sense
2025-10-30T03:06:14Z,75.0,Sense
2025-10-30T03:06:29Z,76.0,Sense
2025-10-30T03:06:34Z,74.0,Sense
2025-10-30T03:06:39Z,71.0,Sense
2025-10-30T03:06:49Z,74.0,Sense
2025-10-30T03:06:54Z,75.0,Sense
2025-10-30T03:06:59Z,70.0,Sense
2025-10-30T03:07:04Z,67.0,Sense
2025-10-30T03:07:09Z,65.0,Sense
2025-10-30T03:07:19Z,64.0,Sense
2025-10-30T03:07:24Z,63.0,Sense
2025-10-30T03:07:34Z,62.0,Sense
2025-10-30T03:07:44Z,61.0,Sense
2025-10-30T03:07:49Z,65.0,Sense
2025-10-30T03:07:54Z,68.0,Sense
2025-10-30T03:07:59Z,73.0,Sense
