timestamp,beats per minute,data source
2025-07-27T00:28:54Z,66.0,Sense 2
2025-07-27T00:29:06Z,66.0,Sense 2
2025-07-27T00:30:07Z,66.0,Sense 2
2025-07-27T00:30:17Z,74.0,Sense 2
2025-07-27T00:30:22Z,70.0,Sense 2
2025-07-27T00:30:27Z,77.0,Sense 2
2025-07-27T00:30:32Z,75.0,Sense 2
2025-07-27T00:30:37Z,79.0,Sense 2
2025-07-27T00:30:52Z,77.0,Sense 2
2025-07-27T00:30:58Z,78.0,Sense 2
2025-07-27T00:31:08Z,72.0,Sense 2
2025-07-27T00:31:13Z,71.0,Sense 2
2025-07-27T00:31:18Z,70.0,Sense 2
2025-07-27T00:31:23Z,68.0,Sense 2
2025-07-27T00:31:33Z,68.0,Sense 2
2025-07-27T00:31:43Z,70.0,Sense 2
2025-07-27T00:31:48Z,71.0,Sense 2
2025-07-27T00:31:53Z,69.0,Sense 2
2025-07-27T00:31:58Z,69.0,Sense 2
2025-07-27T00:32:03Z,71.0,Sense 2
2025-07-27T00:32:18Z,70.0,Sense 2
2025-07-27T00:32:23Z,69.0,Sense 2
2025-07-27T00:32:28Z,70.0,Sense 2
2025-07-27T00:32:33Z,72.0,Sense 2
2025-07-27T00:32:43Z,70.0,Sense 2
2025-07-27T00:32:53Z,71.0,Sense 2
2025-07-27T00:32:58Z,73.0,Sense 2
2025-07-27T00:33:08Z,71.0,Sense 2
2025-07-27T00:33:13Z,68.0,Sense 2
2025-07-27T00:33:18Z,69.0,Sense 2
2025-07-27T00:33:23Z,70.0,Sense 2
2025-07-27T00:33:28Z,69.0,Sense 2
2025-07-27T00:33:33Z,67.0,Sense 2
2025-07-27T00:33:38Z,66.0,Sense 2
2025-07-27T00:33:43Z,67.0,Sense 2
2025-07-27T00:33:53Z,70.0,Sense 2
2025-07-27T00:33:58Z,73.0,Sense 2
2025-07-27T00:34:03Z,72.0,Sense 2
2025-07-27T00:34:08Z,68.0,Sense 2
2025-07-27T00:34:13Z,65.0,Sense 2
