timestamp,beats per minute,data source
2025-08-05T06:32:11Z,81.0,Sense
2025-08-05T06:32:16Z,84.0,Sense
2025-08-05T06:32:26Z,83.0,Sense
2025-08-05T06:32:31Z,87.0,Sense
2025-08-05T06:32:36Z,84.0,Sense
2025-08-05T06:32:41Z,81.0,Sense
2025-08-05T06:32:46Z,78.0,Sense
2025-08-05T06:32:51Z,81.0,Sense
2025-08-05T17:10:01Z,84.0,Sense
2025-08-05T17:10:11Z,81.0,Sense
2025-08-05T17:10:16Z,80.0,Sense
2025-08-05T17:10:21Z,79.0,Sense
2025-08-05T17:10:31Z,80.0,Sense
2025-08-05T17:10:36Z,82.0,Sense
2025-08-05T17:10:41Z,78.0,Sense
2025-08-05T17:10:46Z,76.0,Sense
2025-08-05T17:11:01Z,77.0,Sense
2025-08-05T17:11:11Z,78.0,Sense
2025-08-05T17:11:16Z,81.0,Sense
2025-08-05T17:11:21Z,79.0,Sense
2025-08-05T17:11:26Z,81.0,Sense
2025-08-05T17:47:27Z,83.0,Sense
2025-08-05T17:47:32Z,84.0,Sense
2025-08-05T17:47:37Z,85.0,Sense
2025-08-05T17:47:42Z,82.0,Sense
2025-08-05T17:47:47Z,89.0,Sense
2025-08-05T17:47:52Z,85.0,Sense
2025-08-05T17:47:57Z,83.0,Sense
2025-08-05T17:48:02Z,82.0,Sense
2025-08-05T17:48:07Z,87.0,Sense
2025-08-05T17:48:12Z,81.0,Sense
2025-08-05T17:48:22Z,80.0,Sense
2025-08-05T17:48:27Z,78.0,Sense
