timestamp,beats per minute,data source
2025-07-20T09:37:17Z,72.0,Sense
2025-07-20T09:37:22Z,69.0,Sense
2025-07-20T09:37:32Z,71.0,Sense
2025-07-20T09:37:37Z,81.0,Sense
2025-07-20T09:37:42Z,79.0,Sense
2025-07-20T09:37:47Z,77.0,Sense
2025-07-20T09:37:52Z,73.0,Sense
2025-07-20T09:37:57Z,74.0,Sense
2025-07-20T09:38:02Z,72.0,Sense
2025-07-20T09:38:17Z,71.0,Sense
2025-07-20T09:38:22Z,70.0,Sense
2025-07-20T13:31:59Z,69.0,Sense
2025-07-20T13:32:09Z,75.0,Sense
2025-07-20T13:32:14Z,79.0,Sense
2025-07-20T13:32:19Z,83.0,Sense
2025-07-20T13:32:29Z,82.0,Sense
2025-07-20T13:32:34Z,80.0,Sense
2025-07-20T13:32:39Z,78.0,Sense
2025-07-20T13:32:44Z,81.0,Sense
2025-07-20T13:32:54Z,77.0,Sense
2025-07-20T13:33:04Z,78.0,Sense
2025-07-20T13:33:09Z,77.0,Sense
2025-07-20T13:33:19Z,76.0,Sense
2025-07-20T13:33:24Z,77.0,Sense
2025-07-20T13:33:29Z,76.0,Sense
2025-07-20T13:33:44Z,74.0,Sense
2025-07-20T13:33:49Z,71.0,Sense
2025-07-20T13:33:54Z,72.0,Sense
2025-07-20T13:33:59Z,74.0,Sense
2025-07-20T13:34:04Z,72.0,Sense
2025-07-20T13:34:09Z,73.0,Sense
2025-07-20T13:34:14Z,72.0,Sense
2025-07-20T13:34:19Z,75.0,Sense
2025-07-20T13:34:29Z,70.0,Sense
2025-07-20T13:34:34Z,69.0,Sense
2025-07-20T13:34:39Z,67.0,Sense
2025-07-20T13:34:44Z,72.0,Sense
2025-07-20T13:34:49Z,74.0,Sense
2025-07-20T13:34:54Z,76.0,Sense
2025-07-20T13:35:04Z,67.0,Sense
2025-07-20T13:35:09Z,65.0,Sense
2025-07-20T13:35:14Z,67.0,Sense
2025-07-20T13:35:19Z,71.0,Sense
2025-07-20T13:35:24Z,75.0,Sense
2025-07-20T13:35:29Z,73.0,Sense
2025-07-20T13:35:39Z,72.0,Sense
2025-07-20T13:35:44Z,73.0,Sense
2025-07-20T13:35:49Z,76.0,Sense
2025-07-20T13:35:54Z,72.0,Sense
2025-07-20T13:35:59Z,65.0,Sense
2025-07-20T13:36:04Z,64.0,Sense
2025-07-20T13:36:09Z,62.0,Sense
2025-07-20T13:36:14Z,66.0,Sense
2025-07-20T13:36:19Z,67.0,Sense
2025-07-20T13:36:29Z,68.0,Sense
2025-07-20T13:36:34Z,66.0,Sense
2025-07-20T13:36:39Z,65.0,Sense
2025-07-20T13:36:44Z,67.0,Sense
2025-07-20T13:36:54Z,69.0,Sense
2025-07-20T13:36:59Z,71.0,Sense
2025-07-20T13:37:04Z,79.0,Sense
2025-07-20T13:37:19Z,79.0,Sense
2025-07-20T13:37:29Z,81.0,Sense
2025-07-20T13:37:34Z,81.0,Sense
2025-07-20T13:37:49Z,81.0,Sense
2025-07-20T13:37:54Z,82.0,Sense
2025-07-20T13:37:59Z,85.0,Sense
2025-07-20T13:38:04Z,92.0,Sense
2025-07-20T13:38:09Z,99.0,Sense
2025-07-20T13:38:14Z,99.0,Sense
2025-07-20T13:38:24Z,98.0,Sense
2025-07-20T13:38:39Z,98.0,Sense
2025-07-20T13:38:44Z,97.0,Sense
2025-07-20T13:38:54Z,97.0,Sense
2025-07-20T13:39:04Z,98.0,Sense
2025-07-20T13:39:09Z,98.0,Sense
2025-07-20T13:39:14Z,98.0,Sense
2025-07-20T13:39:29Z,100.0,Sense
2025-07-20T13:39:34Z,101.0,Sense
2025-07-20T13:39:39Z,102.0,Sense
2025-07-20T13:39:54Z,101.0,Sense
2025-07-20T13:39:59Z,99.0,Sense
2025-07-20T13:40:04Z,97.0,Sense
2025-07-20T13:40:09Z,95.0,Sense
2025-07-20T13:40:14Z,94.0,Sense
2025-07-20T13:40:19Z,93.0,Sense
2025-07-20T13:40:24Z,94.0,Sense
2025-07-20T13:40:29Z,93.0,Sense
2025-07-20T13:40:44Z,93.0,Sense
2025-07-20T13:40:59Z,93.0,Sense
2025-07-20T13:41:04Z,95.0,Sense
2025-07-20T13:41:09Z,99.0,Sense
2025-07-20T13:41:14Z,100.0,Sense
2025-07-20T13:41:19Z,102.0,Sense
2025-07-20T13:41:24Z,103.0,Sense
2025-07-20T13:41:34Z,101.0,Sense
2025-07-20T13:41:44Z,100.0,Sense
2025-07-20T13:41:49Z,96.0,Sense
2025-07-20T13:42:04Z,97.0,Sense
2025-07-20T13:42:14Z,96.0,Sense
2025-07-20T13:42:19Z,98.0,Sense
2025-07-20T13:42:24Z,99.0,Sense
2025-07-20T13:42:34Z,98.0,Sense
2025-07-20T13:42:39Z,97.0,Sense
2025-07-20T13:42:44Z,96.0,Sense
2025-07-20T13:42:54Z,97.0,Sense
2025-07-20T13:42:59Z,99.0,Sense
2025-07-20T13:43:04Z,98.0,Sense
2025-07-20T13:43:09Z,99.0,Sense
2025-07-20T13:43:14Z,100.0,Sense
2025-07-20T13:43:24Z,98.0,Sense
2025-07-20T13:43:29Z,96.0,Sense
2025-07-20T13:43:34Z,97.0,Sense
2025-07-20T13:43:39Z,96.0,Sense
2025-07-20T13:43:44Z,95.0,Sense
2025-07-20T13:43:49Z,96.0,Sense
2025-07-20T13:43:54Z,95.0,Sense
2025-07-20T13:43:59Z,95.0,Sense
2025-07-20T13:44:04Z,93.0,Sense
2025-07-20T13:44:09Z,94.0,Sense
2025-07-20T13:44:14Z,95.0,Sense
2025-07-20T13:44:19Z,96.0,Sense
2025-07-20T13:44:29Z,95.0,Sense
2025-07-20T13:44:34Z,94.0,Sense
2025-07-20T13:44:39Z,95.0,Sense
2025-07-20T13:44:54Z,95.0,Sense
2025-07-20T13:44:59Z,99.0,Sense
2025-07-20T13:45:04Z,102.0,Sense
2025-07-20T13:45:09Z,100.0,Sense
2025-07-20T13:45:14Z,103.0,Sense
2025-07-20T13:45:19Z,100.0,Sense
2025-07-20T13:45:24Z,101.0,Sense
2025-07-20T13:45:29Z,99.0,Sense
2025-07-20T13:45:34Z,100.0,Sense
2025-07-20T13:45:39Z,99.0,Sense
2025-07-20T13:45:54Z,101.0,Sense
2025-07-20T13:46:04Z,100.0,Sense
2025-07-20T13:46:09Z,101.0,Sense
