timestamp,beats per minute,data source
2025-12-25T01:05:36Z,83.0,Sense
2025-12-25T01:05:46Z,86.0,Sense
2025-12-25T01:05:51Z,87.0,Sense
2025-12-25T01:05:56Z,86.0,Sense
2025-12-25T01:06:01Z,81.0,Sense
2025-12-25T01:06:06Z,82.0,Sense
2025-12-25T01:06:11Z,86.0,Sense
2025-12-25T01:06:16Z,87.0,Sense
2025-12-25T01:06:21Z,86.0,Sense
2025-12-25T01:06:26Z,87.0,Sense
2025-12-25T01:06:31Z,83.0,Sense
2025-12-25T01:06:41Z,81.0,Sense
2025-12-25T02:32:41Z,85.0,Sense
2025-12-25T02:32:51Z,86.0,Sense
2025-12-25T02:32:56Z,87.0,Sense
2025-12-25T02:33:01Z,89.0,Sense
2025-12-25T02:33:06Z,88.0,Sense
2025-12-25T02:33:11Z,87.0,Sense
2025-12-25T02:33:16Z,86.0,Sense
2025-12-25T02:33:26Z,85.0,Sense
2025-12-25T02:33:36Z,83.0,Sense
2025-12-25T02:33:41Z,82.0,Sense
2025-12-25T02:48:30Z,83.0,Sense
2025-12-25T02:48:35Z,85.0,Sense
2025-12-25T02:48:40Z,86.0,Sense
2025-12-25T02:48:45Z,85.0,Sense
2025-12-25T02:48:50Z,88.0,Sense
2025-12-25T02:48:55Z,85.0,Sense
2025-12-25T02:49:00Z,86.0,Sense
2025-12-25T02:49:05Z,85.0,Sense
2025-12-25T02:49:10Z,86.0,Sense
2025-12-25T02:49:15Z,83.0,Sense
2025-12-25T02:49:20Z,84.0,Sense
2025-12-25T02:49:25Z,81.0,Sense
2025-12-25T02:49:30Z,79.0,Sense
2025-12-25T02:49:35Z,78.0,Sense
2025-12-25T03:11:11Z,84.0,Sense
2025-12-25T03:11:16Z,94.0,Sense
2025-12-25T03:11:21Z,93.0,Sense
2025-12-25T03:11:26Z,91.0,Sense
2025-12-25T03:11:31Z,92.0,Sense
2025-12-25T03:11:36Z,89.0,Sense
2025-12-25T03:11:41Z,90.0,Sense
2025-12-25T03:11:46Z,85.0,Sense
2025-12-25T03:11:51Z,89.0,Sense
2025-12-25T03:11:56Z,83.0,Sense
2025-12-25T03:12:01Z,81.0,Sense
2025-12-25T03:12:06Z,79.0,Sense
2025-12-25T03:12:11Z,77.0,Sense
2025-12-25T04:07:03Z,91.0,Sense
2025-12-25T04:07:08Z,97.0,Sense
2025-12-25T04:07:13Z,95.0,Sense
2025-12-25T04:07:18Z,90.0,Sense
2025-12-25T04:07:28Z,87.0,Sense
2025-12-25T04:07:33Z,89.0,Sense
2025-12-25T04:07:38Z,90.0,Sense
2025-12-25T04:07:43Z,89.0,Sense
2025-12-25T04:07:48Z,84.0,Sense
2025-12-25T04:07:53Z,83.0,Sense
2025-12-25T04:07:58Z,82.0,Sense
2025-12-25T04:08:03Z,80.0,Sense
2025-12-25T04:08:08Z,78.0,Sense
2025-12-25T06:03:55Z,85.0,Sense
2025-12-25T06:04:00Z,87.0,Sense
2025-12-25T06:04:10Z,87.0,Sense
2025-12-25T06:04:15Z,90.0,Sense
2025-12-25T06:04:20Z,89.0,Sense
2025-12-25T06:04:25Z,90.0,Sense
2025-12-25T06:04:30Z,87.0,Sense
2025-12-25T06:04:35Z,88.0,Sense
2025-12-25T06:04:40Z,85.0,Sense
2025-12-25T06:04:45Z,86.0,Sense
2025-12-25T06:04:50Z,83.0,Sense
2025-12-25T06:05:00Z,82.0,Sense
2025-12-25T06:05:05Z,81.0,Sense
2025-12-25T06:05:10Z,80.0,Sense
2025-12-25T06:05:15Z,82.0,Sense
2025-12-25T06:58:36Z,86.0,Sense
2025-12-25T06:58:46Z,83.0,Sense
2025-12-25T06:58:51Z,86.0,Sense
2025-12-25T06:58:56Z,85.0,Sense
2025-12-25T06:59:06Z,87.0,Sense
2025-12-25T06:59:11Z,85.0,Sense
2025-12-25T06:59:16Z,84.0,Sense
2025-12-25T06:59:21Z,83.0,Sense
2025-12-25T06:59:26Z,81.0,Sense
2025-12-25T06:59:31Z,79.0,Sense
2025-12-25T06:59:36Z,80.0,Sense
2025-12-25T07:33:37Z,84.0,Sense
2025-12-25T07:33:42Z,86.0,Sense
2025-12-25T07:33:47Z,87.0,Sense
2025-12-25T07:33:52Z,84.0,Sense
2025-12-25T07:33:57Z,92.0,Sense
2025-12-25T07:34:02Z,88.0,Sense
2025-12-25T07:34:07Z,91.0,Sense
2025-12-25T07:34:12Z,89.0,Sense
2025-12-25T07:34:22Z,87.0,Sense
2025-12-25T07:34:27Z,88.0,Sense
2025-12-25T07:34:32Z,89.0,Sense
2025-12-25T07:34:42Z,87.0,Sense
2025-12-25T07:34:47Z,85.0,Sense
2025-12-25T07:34:52Z,84.0,Sense
2025-12-25T07:34:57Z,88.0,Sense
2025-12-25T07:35:12Z,85.0,Sense
2025-12-25T07:35:17Z,84.0,Sense
2025-12-25T07:35:22Z,89.0,Sense
2025-12-25T07:35:27Z,90.0,Sense
2025-12-25T07:35:37Z,91.0,Sense
2025-12-25T07:35:42Z,86.0,Sense
2025-12-25T07:35:47Z,84.0,Sense
2025-12-25T07:35:52Z,83.0,Sense
2025-12-25T07:35:57Z,82.0,Sense
2025-12-25T07:36:02Z,83.0,Sense
2025-12-25T07:36:07Z,87.0,Sense
2025-12-25T07:36:12Z,93.0,Sense
2025-12-25T07:36:17Z,94.0,Sense
2025-12-25T07:36:32Z,93.0,Sense
2025-12-25T07:36:37Z,95.0,Sense
2025-12-25T07:36:42Z,94.0,Sense
2025-12-25T07:36:47Z,95.0,Sense
2025-12-25T07:36:52Z,89.0,Sense
2025-12-25T07:36:57Z,90.0,Sense
