timestamp,beats per minute,data source
2025-03-28T00:50:11Z,72.0,Sense
2025-03-28T00:50:16Z,64.0,Sense
2025-03-28T00:50:21Z,63.0,Sense
2025-03-28T00:50:26Z,60.0,Sense
2025-03-28T00:50:31Z,64.0,Sense
2025-03-28T00:50:36Z,72.0,Sense
2025-03-28T00:50:46Z,64.0,Sense
2025-03-28T00:50:51Z,61.0,Sense
2025-03-28T00:50:56Z,60.0,Sense
2025-03-28T04:07:36Z,62.0,Sense
2025-03-28T04:07:41Z,64.0,Sense
2025-03-28T04:07:46Z,62.0,Sense
2025-03-28T04:07:51Z,60.0,Sense
2025-03-28T04:07:56Z,62.0,Sense
2025-03-28T04:08:06Z,63.0,Sense
2025-03-28T04:08:11Z,60.0,Sense
2025-03-28T04:08:16Z,62.0,Sense
2025-03-28T04:08:21Z,60.0,Sense
2025-03-28T04:08:26Z,61.0,Sense
2025-03-28T09:57:10Z,64.0,Sense
2025-03-28T09:57:15Z,65.0,Sense
2025-03-28T09:57:20Z,64.0,Sense
2025-03-28T09:57:25Z,65.0,Sense
2025-03-28T09:57:30Z,76.0,Sense
2025-03-28T09:57:35Z,78.0,Sense
2025-03-28T09:57:40Z,81.0,Sense
2025-03-28T09:57:45Z,78.0,Sense
2025-03-28T09:57:50Z,80.0,Sense
2025-03-28T09:57:55Z,78.0,Sense
2025-03-28T09:58:05Z,80.0,Sense
2025-03-28T09:58:10Z,81.0,Sense
2025-03-28T09:58:15Z,82.0,Sense
2025-03-28T09:58:20Z,84.0,Sense
2025-03-28T09:58:25Z,81.0,Sense
2025-03-28T09:58:35Z,80.0,Sense
2025-03-28T09:58:40Z,84.0,Sense
2025-03-28T09:58:45Z,82.0,Sense
2025-03-28T09:58:50Z,82.0,Sense
2025-03-28T09:58:55Z,80.0,Sense
2025-03-28T09:59:00Z,84.0,Sense
2025-03-28T09:59:05Z,82.0,Sense
2025-03-28T09:59:15Z,80.0,Sense
2025-03-28T09:59:20Z,84.0,Sense
2025-03-28T09:59:25Z,87.0,Sense
2025-03-28T09:59:30Z,85.0,Sense
2025-03-28T09:59:35Z,84.0,Sense
2025-03-28T09:59:40Z,81.0,Sense
2025-03-28T09:59:45Z,76.0,Sense
2025-03-28T09:59:50Z,75.0,Sense
2025-03-28T09:59:55Z,77.0,Sense
2025-03-28T10:00:00Z,80.0,Sense
2025-03-28T10:00:05Z,83.0,Sense
2025-03-28T10:00:10Z,82.0,Sense
2025-03-28T10:00:15Z,79.0,Sense
2025-03-28T10:00:20Z,77.0,Sense
2025-03-28T10:00:35Z,77.0,Sense
2025-03-28T10:00:40Z,76.0,Sense
2025-03-28T10:00:50Z,77.0,Sense
2025-03-28T10:00:55Z,76.0,Sense
2025-03-28T10:01:05Z,78.0,Sense
2025-03-28T10:01:10Z,79.0,Sense
2025-03-28T10:01:15Z,81.0,Sense
2025-03-28T10:01:20Z,80.0,Sense
2025-03-28T10:01:25Z,81.0,Sense
2025-03-28T10:01:30Z,84.0,Sense
2025-03-28T10:01:35Z,86.0,Sense
2025-03-28T10:01:40Z,85.0,Sense
2025-03-28T10:01:45Z,83.0,Sense
2025-03-28T10:01:50Z,82.0,Sense
2025-03-28T10:02:00Z,80.0,Sense
2025-03-28T10:02:05Z,78.0,Sense
2025-03-28T10:02:10Z,77.0,Sense
2025-03-28T10:02:15Z,76.0,Sense
