timestamp,beats per minute
2025-10-19T03:06:09Z,83.0
2025-10-19T03:06:19Z,84.0
2025-10-19T03:06:24Z,83.0
2025-10-19T03:06:29Z,89.0
2025-10-19T03:06:34Z,86.0
2025-10-19T03:06:39Z,87.0
2025-10-19T03:06:49Z,89.0
2025-10-19T03:06:54Z,88.0
2025-10-19T03:07:09Z,87.0
2025-10-19T03:07:19Z,86.0
2025-10-19T03:07:29Z,85.0
2025-10-19T05:16:33Z,85.0
2025-10-19T05:16:48Z,82.0
2025-10-19T05:16:53Z,92.0
2025-10-19T05:16:58Z,88.0
2025-10-19T05:17:03Z,87.0
2025-10-19T05:17:08Z,83.0
2025-10-19T05:17:13Z,82.0
2025-10-19T05:17:18Z,80.0
2025-10-19T05:17:23Z,79.0
2025-10-19T05:17:33Z,81.0
2025-10-19T05:17:43Z,80.0
2025-10-19T05:17:48Z,77.0
2025-10-19T05:17:53Z,80.0
2025-10-19T05:17:58Z,83.0
2025-10-19T05:18:03Z,80.0
2025-10-19T05:18:08Z,78.0
2025-10-19T05:18:13Z,79.0
2025-10-19T07:07:55Z,80.0
2025-10-19T07:08:05Z,79.0
2025-10-19T07:08:10Z,89.0
2025-10-19T07:08:15Z,92.0
2025-10-19T07:08:25Z,91.0
2025-10-19T07:08:30Z,92.0
2025-10-19T07:08:40Z,89.0
2025-10-19T07:08:45Z,86.0
2025-10-19T07:08:50Z,84.0
2025-10-19T07:09:05Z,84.0
2025-10-19T07:09:10Z,83.0
2025-10-19T07:09:20Z,84.0
2025-10-19T07:09:25Z,85.0
2025-10-19T07:09:30Z,84.0
2025-10-19T07:09:40Z,83.0
2025-10-19T07:09:45Z,81.0
2025-10-19T07:09:50Z,77.0
2025-10-19T07:09:55Z,81.0
2025-10-19T07:10:00Z,82.0
2025-10-19T07:10:10Z,78.0
2025-10-19T07:10:15Z,80.0
2025-10-19T07:10:20Z,82.0
2025-10-19T07:10:25Z,85.0
2025-10-19T07:10:35Z,83.0
2025-10-19T07:10:40Z,78.0
2025-10-19T07:10:45Z,80.0
2025-10-19T07:10:50Z,84.0
2025-10-19T07:11:00Z,80.0
2025-10-19T07:11:05Z,78.0
2025-10-19T07:11:10Z,77.0
2025-10-19T07:11:25Z,77.0
2025-10-19T07:11:30Z,76.0
2025-10-19T07:11:35Z,75.0
2025-10-19T07:11:40Z,77.0
2025-10-19T07:15:28Z,80.0
2025-10-19T07:15:33Z,81.0
2025-10-19T07:15:43Z,76.0
2025-10-19T07:15:48Z,81.0
2025-10-19T07:15:58Z,83.0
2025-10-19T07:16:08Z,82.0
2025-10-19T07:16:13Z,83.0
2025-10-19T07:16:18Z,82.0
2025-10-19T07:16:23Z,83.0
2025-10-19T07:16:28Z,84.0
2025-10-19T07:16:33Z,83.0
2025-10-19T07:22:09Z,82.0
2025-10-19T07:22:14Z,85.0
2025-10-19T07:22:24Z,82.0
2025-10-19T07:22:29Z,85.0
2025-10-19T07:22:34Z,86.0
2025-10-19T07:22:39Z,87.0
2025-10-19T07:22:49Z,88.0
2025-10-19T07:22:54Z,87.0
2025-10-19T07:22:59Z,85.0
2025-10-19T07:42:48Z,85.0
2025-10-19T07:42:53Z,81.0
2025-10-19T07:43:08Z,81.0
2025-10-19T07:43:18Z,80.0
2025-10-19T07:43:23Z,81.0
2025-10-19T07:43:28Z,84.0
2025-10-19T07:43:38Z,83.0
2025-10-19T07:43:43Z,82.0
2025-10-19T07:43:53Z,83.0
2025-10-19T07:43:58Z,82.0
2025-10-19T07:44:03Z,78.0
2025-10-19T07:44:08Z,74.0
2025-10-19T07:44:13Z,75.0
2025-10-19T07:44:18Z,74.0
2025-10-19T07:44:23Z,72.0
2025-10-19T07:44:33Z,74.0
2025-10-19T07:44:38Z,73.0
2025-10-19T07:44:48Z,72.0
2025-10-19T07:45:03Z,72.0
2025-10-19T07:45:18Z,77.0
2025-10-19T07:45:23Z,76.0
2025-10-19T07:45:28Z,77.0
2025-10-19T07:45:33Z,72.0
2025-10-19T07:45:38Z,71.0
2025-10-19T07:45:48Z,72.0
2025-10-19T07:46:03Z,72.0
2025-10-19T07:46:13Z,73.0
2025-10-19T07:46:23Z,72.0
2025-10-19T07:46:33Z,73.0
2025-10-19T07:46:38Z,75.0
2025-10-19T07:46:43Z,73.0
2025-10-19T07:46:48Z,72.0
2025-10-19T07:46:58Z,74.0
2025-10-19T07:47:08Z,73.0
2025-10-19T07:47:13Z,72.0
2025-10-19T07:47:28Z,72.0
2025-10-19T07:47:33Z,74.0
2025-10-19T07:47:38Z,77.0
2025-10-19T07:47:43Z,79.0
2025-10-19T07:47:48Z,78.0
2025-10-19T07:48:03Z,85.0
2025-10-19T07:48:08Z,84.0
2025-10-19T07:48:18Z,84.0
2025-10-19T07:48:28Z,85.0
2025-10-19T07:48:33Z,83.0
2025-10-19T07:48:38Z,84.0
2025-10-19T07:48:48Z,89.0
2025-10-19T07:49:03Z,96.0
2025-10-19T07:49:13Z,95.0
2025-10-19T12:20:03Z,85.0
2025-10-19T12:20:08Z,79.0
2025-10-19T12:20:13Z,82.0
2025-10-19T12:20:18Z,82.0
2025-10-19T12:20:23Z,85.0
2025-10-19T12:20:28Z,87.0
2025-10-19T12:20:33Z,85.0
2025-10-19T12:20:43Z,86.0
2025-10-19T12:20:53Z,85.0
2025-10-19T12:20:58Z,84.0
2025-10-19T12:21:13Z,84.0
2025-10-19T12:21:28Z,83.0
2025-10-19T12:21:38Z,84.0
2025-10-19T12:21:43Z,82.0
2025-10-19T12:21:58Z,82.0
2025-10-19T12:22:08Z,79.0
2025-10-19T12:22:13Z,78.0
2025-10-19T12:22:18Z,79.0
2025-10-19T12:22:23Z,81.0
2025-10-19T12:22:28Z,80.0
2025-10-19T12:22:33Z,75.0
2025-10-19T12:22:38Z,74.0
2025-10-19T12:22:43Z,73.0
2025-10-19T12:22:58Z,73.0
2025-10-19T12:23:03Z,72.0
2025-10-19T12:23:08Z,73.0
2025-10-19T12:23:13Z,76.0
2025-10-19T12:23:18Z,76.0
2025-10-19T12:23:33Z,76.0
2025-10-19T12:23:38Z,78.0
2025-10-19T12:23:43Z,77.0
2025-10-19T12:23:53Z,74.0
2025-10-19T12:23:58Z,75.0
2025-10-19T12:24:03Z,77.0
2025-10-19T12:24:08Z,75.0
2025-10-19T12:24:13Z,74.0
2025-10-19T12:24:18Z,77.0
2025-10-19T12:24:23Z,80.0
2025-10-19T12:24:33Z,78.0
2025-10-19T12:24:38Z,76.0
2025-10-19T12:24:43Z,78.0
2025-10-19T12:24:48Z,77.0
2025-10-19T12:24:53Z,75.0
2025-10-19T12:24:58Z,76.0
2025-10-19T12:25:03Z,99.0
2025-10-19T12:25:08Z,98.0
2025-10-19T12:25:13Z,97.0
2025-10-19T12:25:18Z,96.0
2025-10-19T12:25:23Z,94.0
2025-10-19T12:25:28Z,94.0
2025-10-19T12:25:33Z,93.0
2025-10-19T12:25:38Z,91.0
2025-10-19T12:25:43Z,89.0
2025-10-19T12:25:48Z,81.0
2025-10-19T12:25:53Z,79.0
2025-10-19T12:26:03Z,78.0
2025-10-19T12:26:08Z,79.0
2025-10-19T12:26:13Z,80.0
2025-10-19T12:26:23Z,80.0
2025-10-19T21:28:39Z,79.0
2025-10-19T21:28:49Z,80.0
2025-10-19T21:28:54Z,79.0
2025-10-19T21:28:59Z,82.0
2025-10-19T21:29:04Z,81.0
2025-10-19T21:29:09Z,82.0
2025-10-19T21:29:14Z,79.0
2025-10-19T21:29:19Z,80.0
2025-10-19T21:29:29Z,79.0
2025-10-19T21:29:34Z,78.0
2025-10-19T21:29:44Z,81.0
2025-10-19T21:29:54Z,78.0
2025-10-19T21:29:59Z,77.0
2025-10-19T21:30:14Z,78.0
2025-10-19T21:30:19Z,77.0
2025-10-19T21:30:29Z,76.0
2025-10-19T21:30:39Z,77.0
2025-10-19T21:30:44Z,79.0
2025-10-19T21:30:49Z,82.0
