timestamp,beats per minute
2025-10-18T15:44:32Z,82.0
2025-10-18T15:44:42Z,83.0
2025-10-18T15:44:47Z,82.0
2025-10-18T15:44:52Z,83.0
2025-10-18T15:45:02Z,85.0
2025-10-18T15:45:07Z,87.0
2025-10-18T15:45:17Z,86.0
2025-10-18T15:45:22Z,83.0
2025-10-18T15:45:27Z,78.0
2025-10-18T15:45:32Z,83.0
2025-10-18T15:45:37Z,86.0
2025-10-18T15:45:42Z,83.0
2025-10-18T15:45:47Z,79.0
2025-10-18T15:45:52Z,80.0
2025-10-18T15:46:02Z,81.0
2025-10-18T15:46:51Z,84.0
2025-10-18T15:46:56Z,86.0
2025-10-18T15:47:09Z,87.0
2025-10-18T15:47:19Z,84.0
2025-10-18T15:47:24Z,91.0
2025-10-18T15:47:29Z,100.0
2025-10-18T15:47:34Z,101.0
2025-10-18T15:47:39Z,103.0
2025-10-18T15:47:54Z,101.0
2025-10-18T15:47:59Z,98.0
2025-10-18T15:48:04Z,97.0
2025-10-18T15:48:09Z,95.0
2025-10-18T15:48:14Z,99.0
2025-10-18T15:48:19Z,98.0
2025-10-18T15:48:24Z,93.0
2025-10-18T15:48:34Z,95.0
2025-10-18T16:57:51Z,91.0
2025-10-18T16:57:56Z,90.0
2025-10-18T16:58:01Z,89.0
2025-10-18T16:58:06Z,88.0
2025-10-18T16:58:11Z,92.0
2025-10-18T16:58:16Z,91.0
2025-10-18T16:58:21Z,92.0
2025-10-18T16:58:31Z,91.0
2025-10-18T16:58:36Z,90.0
2025-10-18T16:58:46Z,89.0
2025-10-18T16:58:56Z,88.0
2025-10-18T16:59:06Z,86.0
2025-10-18T16:59:16Z,84.0
2025-10-18T16:59:26Z,82.0
2025-10-18T16:59:31Z,89.0
2025-10-18T16:59:41Z,89.0
2025-10-18T16:59:46Z,88.0
2025-10-18T16:59:51Z,87.0
2025-10-18T16:59:56Z,86.0
2025-10-18T17:00:01Z,84.0
2025-10-18T17:00:11Z,87.0
2025-10-18T17:00:16Z,86.0
2025-10-18T17:00:21Z,85.0
2025-10-18T17:00:26Z,84.0
2025-10-18T17:00:36Z,84.0
2025-10-18T17:00:41Z,87.0
2025-10-18T17:00:51Z,85.0
2025-10-18T17:00:56Z,83.0
2025-10-18T17:01:11Z,84.0
2025-10-18T17:01:16Z,79.0
2025-10-18T17:01:21Z,78.0
2025-10-18T17:01:26Z,84.0
2025-10-18T17:01:31Z,85.0
2025-10-18T17:01:36Z,84.0
2025-10-18T17:01:46Z,82.0
2025-10-18T17:01:51Z,86.0
2025-10-18T17:01:56Z,85.0
2025-10-18T17:02:01Z,84.0
2025-10-18T17:02:06Z,82.0
2025-10-18T17:02:11Z,84.0
2025-10-18T17:02:16Z,88.0
2025-10-18T17:02:21Z,87.0
2025-10-18T17:02:26Z,86.0
2025-10-18T17:02:31Z,83.0
2025-10-18T17:02:41Z,86.0
2025-10-18T17:02:56Z,87.0
2025-10-18T17:03:06Z,86.0
2025-10-18T17:03:11Z,87.0
2025-10-18T17:03:16Z,85.0
2025-10-18T17:03:21Z,83.0
2025-10-18T17:03:32Z,88.0
2025-10-18T17:03:37Z,91.0
2025-10-18T17:03:42Z,84.0
2025-10-18T17:03:47Z,83.0
2025-10-18T17:03:52Z,81.0
2025-10-18T17:04:06Z,81.0
2025-10-18T17:04:16Z,81.0
2025-10-18T17:04:31Z,84.0
2025-10-18T17:04:36Z,86.0
2025-10-18T17:04:46Z,85.0
2025-10-18T17:05:01Z,85.0
2025-10-18T17:05:06Z,86.0
2025-10-18T17:05:16Z,89.0
2025-10-18T17:05:21Z,92.0
2025-10-18T17:05:26Z,93.0
2025-10-18T17:05:31Z,90.0
2025-10-18T17:05:36Z,87.0
2025-10-18T17:05:41Z,84.0
2025-10-18T17:05:51Z,82.0
2025-10-18T17:05:56Z,83.0
2025-10-18T17:06:11Z,102.0
2025-10-18T17:06:16Z,117.0
2025-10-18T17:06:26Z,118.0
2025-10-18T17:06:31Z,116.0
2025-10-18T17:06:36Z,113.0
2025-10-18T17:06:41Z,112.0
2025-10-18T17:06:46Z,107.0
2025-10-18T17:06:51Z,104.0
2025-10-18T17:06:56Z,100.0
2025-10-18T17:07:01Z,99.0
2025-10-18T17:07:06Z,92.0
2025-10-18T17:07:11Z,84.0
2025-10-18T17:07:16Z,80.0
2025-10-18T17:07:21Z,82.0
2025-10-18T17:07:26Z,83.0
2025-10-18T17:07:36Z,83.0
2025-10-18T17:07:51Z,84.0
2025-10-18T17:07:56Z,86.0
2025-10-18T17:08:01Z,85.0
2025-10-18T17:08:06Z,84.0
2025-10-18T17:08:11Z,83.0
2025-10-18T17:08:16Z,84.0
2025-10-18T17:08:21Z,87.0
2025-10-18T17:08:26Z,86.0
2025-10-18T17:08:31Z,87.0
2025-10-18T17:08:46Z,87.0
2025-10-18T17:09:01Z,86.0
2025-10-18T17:09:06Z,87.0
2025-10-18T17:09:21Z,84.0
2025-10-18T17:09:26Z,85.0
2025-10-18T17:09:31Z,86.0
2025-10-18T17:09:41Z,85.0
2025-10-18T17:09:56Z,85.0
2025-10-18T17:10:01Z,86.0
2025-10-18T17:10:06Z,87.0
2025-10-18T17:10:16Z,86.0
2025-10-18T17:10:31Z,85.0
2025-10-18T17:10:36Z,84.0
2025-10-18T17:10:41Z,83.0
2025-10-18T17:10:51Z,82.0
2025-10-18T17:11:06Z,81.0
2025-10-18T17:11:21Z,80.0
2025-10-18T17:11:36Z,81.0
2025-10-18T17:11:41Z,82.0
2025-10-18T17:11:46Z,81.0
2025-10-18T17:12:01Z,82.0
2025-10-18T17:12:16Z,83.0
2025-10-18T17:12:21Z,85.0
2025-10-18T17:12:36Z,87.0
2025-10-18T17:12:51Z,88.0
2025-10-18T17:13:01Z,86.0
2025-10-18T17:13:06Z,85.0
2025-10-18T17:13:16Z,84.0
2025-10-18T17:13:26Z,84.0
2025-10-18T17:13:41Z,84.0
2025-10-18T17:13:46Z,111.0
2025-10-18T17:13:51Z,113.0
2025-10-18T17:14:01Z,110.0
2025-10-18T17:14:06Z,105.0
2025-10-18T17:14:11Z,101.0
2025-10-18T17:14:16Z,98.0
2025-10-18T17:14:26Z,97.0
2025-10-18T17:14:36Z,96.0
2025-10-18T17:14:46Z,96.0
2025-10-18T17:14:51Z,95.0
2025-10-18T17:14:56Z,93.0
2025-10-18T17:15:01Z,92.0
2025-10-18T17:15:06Z,91.0
2025-10-18T17:15:11Z,108.0
2025-10-18T17:15:16Z,113.0
2025-10-18T17:15:21Z,110.0
2025-10-18T17:15:26Z,109.0
2025-10-18T17:15:31Z,107.0
2025-10-18T17:15:38Z,101.0
2025-10-18T17:15:48Z,97.0
2025-10-18T17:15:53Z,96.0
2025-10-18T17:15:58Z,91.0
2025-10-18T17:16:03Z,82.0
2025-10-18T17:16:13Z,83.0
2025-10-18T17:16:18Z,84.0
2025-10-18T17:16:28Z,83.0
2025-10-18T17:16:38Z,82.0
2025-10-18T17:16:48Z,83.0
2025-10-18T17:16:53Z,84.0
2025-10-18T17:17:03Z,83.0
2025-10-18T17:17:08Z,86.0
2025-10-18T17:17:13Z,87.0
2025-10-18T17:17:28Z,88.0
2025-10-18T17:17:43Z,88.0
2025-10-18T17:17:48Z,89.0
2025-10-18T17:18:03Z,90.0
