timestamp,beats per minute
2025-10-28T01:45:54Z,81.0
2025-10-28T01:46:04Z,84.0
2025-10-28T01:46:09Z,80.0
2025-10-28T01:46:14Z,85.0
2025-10-28T01:46:19Z,82.0
2025-10-28T01:46:29Z,83.0
2025-10-28T01:46:34Z,84.0
2025-10-28T01:46:44Z,85.0
2025-10-28T01:46:49Z,81.0
2025-10-28T01:46:54Z,77.0
2025-10-28T02:30:43Z,78.0
2025-10-28T02:30:48Z,81.0
2025-10-28T02:30:58Z,80.0
2025-10-28T02:31:03Z,84.0
2025-10-28T02:31:13Z,83.0
2025-10-28T02:31:23Z,87.0
2025-10-28T02:31:28Z,85.0
2025-10-28T02:31:33Z,81.0
2025-10-28T02:31:48Z,78.0
2025-10-28T02:31:53Z,80.0
2025-10-28T02:31:58Z,75.0
2025-10-28T02:32:13Z,75.0
2025-10-28T02:32:28Z,74.0
2025-10-28T02:57:06Z,79.0
2025-10-28T02:57:11Z,81.0
2025-10-28T02:57:16Z,82.0
2025-10-28T02:57:21Z,83.0
2025-10-28T02:57:26Z,89.0
2025-10-28T02:57:36Z,91.0
2025-10-28T02:57:41Z,88.0
2025-10-28T02:57:46Z,90.0
2025-10-28T02:57:51Z,86.0
2025-10-28T02:57:56Z,84.0
2025-10-28T03:01:12Z,82.0
2025-10-28T03:01:17Z,81.0
2025-10-28T03:01:27Z,82.0
2025-10-28T03:01:32Z,84.0
2025-10-28T03:01:37Z,82.0
2025-10-28T03:01:42Z,83.0
2025-10-28T03:01:52Z,82.0
2025-10-28T03:03:22Z,84.0
2025-10-28T03:03:27Z,82.0
2025-10-28T03:03:32Z,80.0
2025-10-28T03:03:37Z,78.0
2025-10-28T03:03:42Z,82.0
2025-10-28T03:03:47Z,84.0
2025-10-28T03:03:52Z,83.0
2025-10-28T03:03:57Z,82.0
2025-10-28T03:04:02Z,83.0
2025-10-28T03:04:07Z,87.0
2025-10-28T03:04:12Z,88.0
2025-10-28T03:04:22Z,89.0
2025-10-28T03:04:27Z,96.0
2025-10-28T03:14:31Z,97.0
2025-10-28T03:14:36Z,94.0
2025-10-28T03:14:41Z,95.0
2025-10-28T03:14:46Z,96.0
2025-10-28T03:14:51Z,98.0
2025-10-28T03:15:01Z,97.0
2025-10-28T03:15:11Z,95.0
2025-10-28T03:15:26Z,95.0
2025-10-28T03:15:36Z,94.0
2025-10-28T03:16:21Z,98.0
2025-10-28T03:16:26Z,100.0
2025-10-28T03:16:31Z,96.0
2025-10-28T03:16:36Z,97.0
2025-10-28T03:16:46Z,99.0
2025-10-28T03:16:56Z,100.0
2025-10-28T03:20:12Z,96.0
2025-10-28T03:20:17Z,97.0
2025-10-28T03:20:22Z,101.0
2025-10-28T03:20:27Z,100.0
2025-10-28T03:20:32Z,95.0
2025-10-28T03:20:37Z,97.0
2025-10-28T03:20:42Z,96.0
2025-10-28T03:20:47Z,99.0
2025-10-28T03:20:57Z,97.0
2025-10-28T03:29:46Z,100.0
2025-10-28T03:29:56Z,99.0
2025-10-28T03:30:01Z,100.0
2025-10-28T03:30:06Z,90.0
2025-10-28T03:30:11Z,91.0
2025-10-28T03:30:16Z,83.0
2025-10-28T03:30:21Z,84.0
2025-10-28T03:30:26Z,86.0
2025-10-28T03:30:31Z,89.0
2025-10-28T03:30:36Z,92.0
2025-10-28T03:30:41Z,90.0
2025-10-28T03:30:46Z,87.0
2025-10-28T03:30:51Z,92.0
2025-10-28T03:30:56Z,90.0
2025-10-28T03:31:06Z,92.0
2025-10-28T03:31:11Z,93.0
2025-10-28T03:31:16Z,90.0
2025-10-28T03:31:21Z,91.0
2025-10-28T03:31:26Z,93.0
2025-10-28T03:31:36Z,87.0
2025-10-28T03:31:41Z,83.0
2025-10-28T03:31:46Z,87.0
2025-10-28T03:31:51Z,93.0
2025-10-28T03:32:01Z,97.0
2025-10-28T03:32:06Z,102.0
2025-10-28T03:32:11Z,103.0
2025-10-28T03:32:16Z,101.0
2025-10-28T03:32:21Z,98.0
2025-10-28T03:32:26Z,99.0
2025-10-28T03:32:31Z,96.0
2025-10-28T03:32:36Z,98.0
2025-10-28T03:32:41Z,101.0
2025-10-28T03:32:46Z,104.0
2025-10-28T03:32:51Z,97.0
2025-10-28T03:32:56Z,98.0
2025-10-28T03:33:01Z,96.0
2025-10-28T03:33:06Z,100.0
2025-10-28T03:33:11Z,93.0
2025-10-28T03:33:16Z,96.0
2025-10-28T03:33:21Z,95.0
2025-10-28T03:33:26Z,100.0
2025-10-28T03:33:31Z,106.0
2025-10-28T03:33:36Z,103.0
2025-10-28T03:33:41Z,99.0
2025-10-28T03:33:46Z,95.0
2025-10-28T03:33:51Z,97.0
2025-10-28T03:33:56Z,99.0
2025-10-28T03:34:01Z,101.0
2025-10-28T03:34:11Z,98.0
2025-10-28T03:34:16Z,99.0
2025-10-28T03:34:21Z,98.0
2025-10-28T03:34:26Z,95.0
2025-10-28T03:54:10Z,86.0
2025-10-28T03:54:20Z,85.0
2025-10-28T03:54:25Z,80.0
2025-10-28T03:54:30Z,86.0
2025-10-28T03:54:35Z,83.0
2025-10-28T03:54:45Z,82.0
2025-10-28T03:55:00Z,84.0
2025-10-28T03:55:05Z,83.0
2025-10-28T03:55:10Z,80.0
2025-10-28T03:55:15Z,81.0
2025-10-28T03:55:20Z,84.0
2025-10-28T03:55:25Z,85.0
2025-10-28T03:55:35Z,83.0
2025-10-28T03:55:40Z,80.0
2025-10-28T03:55:55Z,80.0
2025-10-28T03:56:00Z,79.0
2025-10-28T03:56:05Z,81.0
2025-10-28T03:56:10Z,82.0
2025-10-28T03:56:20Z,88.0
2025-10-28T03:56:25Z,85.0
2025-10-28T04:09:18Z,87.0
2025-10-28T04:09:33Z,83.0
2025-10-28T04:09:38Z,85.0
2025-10-28T04:09:43Z,79.0
2025-10-28T04:09:48Z,82.0
2025-10-28T04:09:53Z,85.0
2025-10-28T04:10:03Z,86.0
2025-10-28T04:10:08Z,85.0
2025-10-28T04:10:13Z,82.0
