timestamp,beats per minute
2025-10-21T03:10:37Z,81.0
2025-10-21T03:10:52Z,78.0
2025-10-21T03:10:57Z,80.0
2025-10-21T03:11:02Z,81.0
2025-10-21T03:11:07Z,82.0
2025-10-21T03:11:12Z,79.0
2025-10-21T03:11:17Z,78.0
2025-10-21T03:11:22Z,80.0
2025-10-21T03:11:27Z,83.0
2025-10-21T03:11:32Z,81.0
2025-10-21T03:11:37Z,77.0
2025-10-21T03:11:42Z,76.0
2025-10-21T06:29:09Z,80.0
2025-10-21T06:29:14Z,85.0
2025-10-21T06:29:22Z,85.0
2025-10-21T06:29:32Z,87.0
2025-10-21T06:29:37Z,87.0
2025-10-21T06:29:42Z,95.0
2025-10-21T06:29:47Z,97.0
2025-10-21T06:29:52Z,98.0
2025-10-21T06:29:57Z,102.0
2025-10-21T06:30:07Z,97.0
2025-10-21T06:30:12Z,96.0
2025-10-21T06:30:17Z,99.0
2025-10-21T06:30:22Z,102.0
2025-10-21T06:30:27Z,101.0
2025-10-21T06:30:32Z,99.0
2025-10-21T06:30:37Z,104.0
2025-10-21T06:30:42Z,112.0
2025-10-21T06:30:47Z,110.0
2025-10-21T06:30:57Z,115.0
2025-10-21T06:31:02Z,113.0
2025-10-21T06:31:12Z,112.0
2025-10-21T06:31:17Z,114.0
2025-10-21T06:31:27Z,110.0
2025-10-21T06:31:32Z,111.0
2025-10-21T06:31:37Z,112.0
2025-10-21T06:31:42Z,116.0
2025-10-21T06:31:47Z,117.0
2025-10-21T06:31:52Z,118.0
2025-10-21T06:31:57Z,123.0
2025-10-21T06:32:02Z,124.0
2025-10-21T06:32:07Z,126.0
2025-10-21T06:32:12Z,124.0
2025-10-21T06:32:22Z,125.0
2025-10-21T06:32:27Z,120.0
2025-10-21T06:32:35Z,119.0
2025-10-21T06:32:52Z,120.0
2025-10-21T06:33:02Z,122.0
2025-10-21T06:33:07Z,121.0
2025-10-21T06:33:12Z,120.0
2025-10-21T06:33:22Z,117.0
2025-10-21T06:33:27Z,121.0
2025-10-21T06:33:32Z,124.0
2025-10-21T06:33:37Z,125.0
2025-10-21T06:33:47Z,121.0
2025-10-21T06:33:52Z,118.0
2025-10-21T06:33:57Z,115.0
2025-10-21T06:34:02Z,114.0
2025-10-21T06:34:07Z,115.0
2025-10-21T06:34:17Z,114.0
2025-10-21T06:34:22Z,115.0
2025-10-21T06:34:27Z,117.0
2025-10-21T06:34:32Z,131.0
2025-10-21T06:34:37Z,130.0
2025-10-21T06:34:42Z,124.0
2025-10-21T06:34:47Z,121.0
2025-10-21T06:34:52Z,119.0
2025-10-21T06:34:57Z,118.0
2025-10-21T06:35:07Z,117.0
2025-10-21T06:35:17Z,118.0
2025-10-21T06:35:25Z,118.0
2025-10-21T06:35:40Z,118.0
2025-10-21T06:35:50Z,116.0
2025-10-21T06:35:55Z,112.0
2025-10-21T06:36:00Z,111.0
2025-10-21T06:36:05Z,118.0
2025-10-21T06:36:10Z,113.0
2025-10-21T06:36:20Z,114.0
2025-10-21T06:36:35Z,114.0
2025-10-21T06:36:40Z,115.0
2025-10-21T06:36:50Z,116.0
2025-10-21T06:37:05Z,117.0
2025-10-21T06:37:10Z,118.0
2025-10-21T06:37:25Z,119.0
2025-10-21T06:37:35Z,118.0
2025-10-21T06:37:45Z,119.0
2025-10-21T06:37:50Z,118.0
2025-10-21T06:37:55Z,115.0
2025-10-21T06:38:00Z,114.0
2025-10-21T06:38:10Z,106.0
2025-10-21T06:38:15Z,108.0
2025-10-21T06:38:20Z,101.0
2025-10-21T06:38:25Z,106.0
2025-10-21T06:38:30Z,101.0
2025-10-21T06:38:41Z,103.0
2025-10-21T06:38:46Z,108.0
2025-10-21T06:38:51Z,109.0
2025-10-21T06:38:56Z,104.0
2025-10-21T06:39:01Z,103.0
2025-10-21T06:39:06Z,101.0
2025-10-21T06:39:11Z,99.0
2025-10-21T06:39:16Z,97.0
2025-10-21T06:39:21Z,96.0
2025-10-21T06:39:26Z,100.0
2025-10-21T06:39:31Z,101.0
2025-10-21T06:39:36Z,103.0
2025-10-21T06:39:41Z,105.0
2025-10-21T06:39:46Z,104.0
2025-10-21T06:39:51Z,108.0
2025-10-21T06:39:56Z,110.0
2025-10-21T06:40:06Z,111.0
2025-10-21T06:40:11Z,106.0
2025-10-21T06:40:16Z,109.0
2025-10-21T06:40:26Z,99.0
2025-10-21T06:40:36Z,96.0
2025-10-21T06:40:41Z,98.0
2025-10-21T06:40:46Z,96.0
2025-10-21T06:40:51Z,94.0
2025-10-21T06:40:56Z,95.0
2025-10-21T06:41:01Z,92.0
2025-10-21T06:41:06Z,94.0
2025-10-21T06:41:11Z,91.0
2025-10-21T06:41:16Z,93.0
2025-10-21T06:41:21Z,89.0
2025-10-21T06:41:36Z,88.0
2025-10-21T06:41:46Z,89.0
2025-10-21T06:41:51Z,87.0
2025-10-21T06:41:56Z,94.0
2025-10-21T06:42:01Z,93.0
2025-10-21T06:42:06Z,95.0
2025-10-21T06:42:11Z,91.0
2025-10-21T06:42:16Z,90.0
2025-10-21T06:42:21Z,85.0
2025-10-21T06:42:26Z,84.0
2025-10-21T06:42:31Z,81.0
2025-10-21T06:42:36Z,79.0
2025-10-21T06:42:41Z,73.0
2025-10-21T06:42:46Z,80.0
2025-10-21T06:42:51Z,78.0
2025-10-21T06:42:56Z,73.0
2025-10-21T06:43:01Z,72.0
2025-10-21T06:43:06Z,73.0
2025-10-21T06:43:11Z,75.0
2025-10-21T06:43:16Z,70.0
2025-10-21T06:44:54Z,68.0
2025-10-21T06:45:04Z,68.0
2025-10-21T06:45:09Z,69.0
2025-10-21T06:45:14Z,72.0
2025-10-21T06:45:19Z,76.0
2025-10-21T06:45:24Z,80.0
2025-10-21T06:45:29Z,81.0
2025-10-21T06:45:39Z,80.0
2025-10-21T06:45:49Z,77.0
2025-10-21T06:45:54Z,76.0
2025-10-21T06:45:59Z,78.0
2025-10-21T06:46:04Z,83.0
2025-10-21T06:46:09Z,78.0
2025-10-21T06:46:14Z,72.0
2025-10-21T06:46:19Z,69.0
2025-10-21T06:46:29Z,68.0
2025-10-21T06:46:44Z,68.0
2025-10-21T06:46:49Z,64.0
2025-10-21T06:47:04Z,63.0
2025-10-21T06:47:14Z,65.0
