timestamp,beats per minute
2025-10-20T05:18:05Z,79.0
2025-10-20T05:18:10Z,80.0
2025-10-20T05:18:15Z,81.0
2025-10-20T05:18:20Z,80.0
2025-10-20T05:18:25Z,83.0
2025-10-20T05:18:30Z,82.0
2025-10-20T05:18:35Z,81.0
2025-10-20T05:18:45Z,80.0
2025-10-20T05:18:55Z,81.0
2025-10-20T05:19:10Z,81.0
2025-10-20T05:19:15Z,82.0
2025-10-20T05:19:20Z,81.0
2025-10-20T05:19:25Z,78.0
2025-10-20T05:19:30Z,76.0
2025-10-20T05:19:45Z,76.0
2025-10-20T05:19:55Z,75.0
2025-10-20T05:20:00Z,76.0
2025-10-20T05:20:05Z,75.0
2025-10-20T05:20:10Z,76.0
2025-10-20T05:20:15Z,81.0
2025-10-20T05:20:20Z,82.0
2025-10-20T05:20:25Z,84.0
2025-10-20T05:20:30Z,81.0
2025-10-20T05:20:35Z,78.0
2025-10-20T05:20:40Z,77.0
2025-10-20T05:20:45Z,78.0
2025-10-20T05:21:00Z,78.0
2025-10-20T05:21:05Z,77.0
2025-10-20T05:21:10Z,79.0
2025-10-20T05:21:20Z,78.0
2025-10-20T05:21:25Z,77.0
2025-10-20T05:21:35Z,78.0
2025-10-20T05:21:40Z,74.0
2025-10-20T05:21:50Z,75.0
2025-10-20T05:21:55Z,71.0
2025-10-20T05:22:00Z,75.0
2025-10-20T05:22:05Z,76.0
2025-10-20T05:22:15Z,72.0
2025-10-20T05:22:25Z,73.0
2025-10-20T05:22:40Z,72.0
2025-10-20T05:22:50Z,73.0
2025-10-20T05:22:55Z,72.0
2025-10-20T05:23:00Z,73.0
2025-10-20T05:23:05Z,74.0
2025-10-20T05:23:15Z,73.0
2025-10-20T05:23:30Z,76.0
2025-10-20T05:23:35Z,81.0
2025-10-20T05:23:40Z,82.0
2025-10-20T05:23:45Z,83.0
2025-10-20T05:24:00Z,83.0
2025-10-20T05:24:05Z,84.0
2025-10-20T05:24:10Z,82.0
2025-10-20T05:24:25Z,82.0
2025-10-20T05:24:40Z,83.0
