timestamp,beats per minute,data source
2025-11-07T05:52:43Z,68.0,Sense
2025-11-07T05:52:48Z,77.0,Sense
2025-11-07T05:52:53Z,78.0,Sense
2025-11-07T05:52:58Z,76.0,Sense
2025-11-07T05:53:03Z,77.0,Sense
2025-11-07T05:53:08Z,74.0,Sense
2025-11-07T05:53:13Z,69.0,Sense
2025-11-07T05:53:18Z,71.0,Sense
2025-11-07T05:53:23Z,74.0,Sense
2025-11-07T05:53:28Z,71.0,Sense
2025-11-07T05:53:33Z,69.0,Sense
2025-11-07T05:53:43Z,72.0,Sense
2025-11-07T05:53:48Z,74.0,Sense
2025-11-07T05:53:53Z,75.0,Sense
2025-11-07T05:53:58Z,77.0,Sense
2025-11-07T05:54:03Z,76.0,Sense
2025-11-07T05:54:08Z,74.0,Sense
2025-11-07T05:54:13Z,75.0,Sense
2025-11-07T05:54:18Z,78.0,Sense
2025-11-07T05:54:23Z,79.0,Sense
2025-11-07T05:54:28Z,76.0,Sense
2025-11-07T05:54:33Z,74.0,Sense
2025-11-07T05:54:43Z,73.0,Sense
2025-11-07T05:54:53Z,74.0,Sense
2025-11-07T05:54:58Z,71.0,Sense
2025-11-07T05:55:13Z,71.0,Sense
2025-11-07T05:55:18Z,72.0,Sense
2025-11-07T05:55:33Z,72.0,Sense
2025-11-07T05:55:38Z,71.0,Sense
2025-11-07T05:55:53Z,72.0,Sense
2025-11-07T05:55:58Z,71.0,Sense
2025-11-07T05:56:13Z,71.0,Sense
2025-11-07T05:56:23Z,72.0,Sense
2025-11-07T05:56:28Z,71.0,Sense
2025-11-07T05:56:33Z,70.0,Sense
2025-11-07T05:56:38Z,71.0,Sense
2025-11-07T05:56:43Z,74.0,Sense
2025-11-07T05:56:48Z,77.0,Sense
2025-11-07T05:56:53Z,78.0,Sense
2025-11-07T05:56:58Z,79.0,Sense
2025-11-07T05:57:03Z,78.0,Sense
2025-11-07T05:57:08Z,75.0,Sense
2025-11-07T05:57:13Z,76.0,Sense
2025-11-07T05:57:18Z,79.0,Sense
2025-11-07T05:57:23Z,78.0,Sense
2025-11-07T05:57:28Z,75.0,Sense
2025-11-07T05:57:33Z,74.0,Sense
2025-11-07T05:57:48Z,75.0,Sense
2025-11-07T05:58:03Z,83.0,Sense
2025-11-07T05:58:18Z,83.0,Sense
2025-11-07T05:58:28Z,82.0,Sense
2025-11-07T05:58:43Z,82.0,Sense
2025-11-07T05:58:48Z,82.0,Sense
2025-11-07T05:59:03Z,82.0,Sense
2025-11-07T05:59:18Z,82.0,Sense
2025-11-07T05:59:33Z,81.0,Sense
2025-11-07T05:59:43Z,80.0,Sense
2025-11-07T05:59:58Z,80.0,Sense
2025-11-07T06:00:08Z,79.0,Sense
2025-11-07T06:00:13Z,80.0,Sense
2025-11-07T06:00:23Z,80.0,Sense
2025-11-07T06:00:28Z,81.0,Sense
2025-11-07T06:00:33Z,83.0,Sense
2025-11-07T06:00:38Z,84.0,Sense
2025-11-07T06:00:48Z,85.0,Sense
2025-11-07T06:01:03Z,84.0,Sense
2025-11-07T06:01:13Z,83.0,Sense
2025-11-07T06:01:18Z,83.0,Sense
2025-11-07T06:01:28Z,84.0,Sense
2025-11-07T06:01:33Z,85.0,Sense
2025-11-07T06:01:38Z,84.0,Sense
2025-11-07T06:01:43Z,84.0,Sense
2025-11-07T06:01:48Z,84.0,Sense
2025-11-07T06:01:53Z,85.0,Sense
2025-11-07T06:01:58Z,83.0,Sense
2025-11-07T06:02:08Z,84.0,Sense
2025-11-07T06:02:13Z,83.0,Sense
2025-11-07T06:02:23Z,84.0,Sense
2025-11-07T06:02:38Z,82.0,Sense
2025-11-07T06:02:43Z,83.0,Sense
2025-11-07T06:02:58Z,81.0,Sense
2025-11-07T06:03:08Z,80.0,Sense
2025-11-07T06:03:18Z,81.0,Sense
2025-11-07T06:03:23Z,82.0,Sense
2025-11-07T06:03:28Z,83.0,Sense
2025-11-07T06:03:38Z,82.0,Sense
2025-11-07T06:03:43Z,81.0,Sense
2025-11-07T06:03:58Z,81.0,Sense
2025-11-07T06:04:03Z,80.0,Sense
2025-11-07T06:04:08Z,78.0,Sense
2025-11-07T06:04:13Z,77.0,Sense
2025-11-07T06:04:23Z,76.0,Sense
2025-11-07T06:04:38Z,76.0,Sense
2025-11-07T06:04:43Z,76.0,Sense
2025-11-07T06:04:48Z,77.0,Sense
2025-11-07T06:04:58Z,76.0,Sense
2025-11-07T06:05:08Z,75.0,Sense
2025-11-07T06:05:18Z,74.0,Sense
2025-11-07T06:05:23Z,73.0,Sense
2025-11-07T06:05:28Z,72.0,Sense
2025-11-07T06:05:38Z,73.0,Sense
2025-11-07T06:05:43Z,74.0,Sense
2025-11-07T06:05:48Z,76.0,Sense
2025-11-07T06:05:53Z,77.0,Sense
2025-11-07T06:06:03Z,76.0,Sense
2025-11-07T06:06:08Z,77.0,Sense
2025-11-07T06:06:13Z,76.0,Sense
2025-11-07T06:06:28Z,77.0,Sense
2025-11-07T06:06:38Z,78.0,Sense
2025-11-07T06:06:43Z,77.0,Sense
2025-11-07T06:06:48Z,76.0,Sense
2025-11-07T06:06:53Z,77.0,Sense
2025-11-07T06:07:08Z,77.0,Sense
2025-11-07T06:07:23Z,77.0,Sense
2025-11-07T06:07:38Z,77.0,Sense
2025-11-07T06:07:53Z,76.0,Sense
2025-11-07T06:07:58Z,77.0,Sense
2025-11-07T06:08:03Z,76.0,Sense
2025-11-07T06:08:08Z,75.0,Sense
2025-11-07T06:08:13Z,77.0,Sense
2025-11-07T06:08:18Z,78.0,Sense
2025-11-07T06:08:23Z,77.0,Sense
2025-11-07T06:08:28Z,76.0,Sense
2025-11-07T06:08:33Z,75.0,Sense
2025-11-07T06:08:38Z,76.0,Sense
2025-11-07T06:08:43Z,75.0,Sense
2025-11-07T06:08:48Z,74.0,Sense
2025-11-07T06:09:03Z,74.0,Sense
2025-11-07T06:09:08Z,75.0,Sense
2025-11-07T06:09:14Z,76.0,Sense
2025-11-07T06:09:29Z,75.0,Sense
2025-11-07T06:09:44Z,75.0,Sense
2025-11-07T06:09:49Z,74.0,Sense
2025-11-07T06:10:04Z,74.0,Sense
2025-11-07T06:10:19Z,74.0,Sense
2025-11-07T06:10:24Z,75.0,Sense
2025-11-07T06:10:39Z,75.0,Sense
2025-11-07T06:10:44Z,76.0,Sense
2025-11-07T06:10:59Z,76.0,Sense
2025-11-07T06:11:04Z,75.0,Sense
2025-11-07T06:11:09Z,76.0,Sense
2025-11-07T06:11:19Z,75.0,Sense
2025-11-07T06:11:34Z,76.0,Sense
2025-11-07T06:11:44Z,77.0,Sense
2025-11-07T06:11:49Z,79.0,Sense
2025-11-07T06:11:54Z,80.0,Sense
2025-11-07T06:11:59Z,78.0,Sense
2025-11-07T06:12:09Z,78.0,Sense
2025-11-07T06:12:19Z,77.0,Sense
2025-11-07T06:12:24Z,76.0,Sense
2025-11-07T06:12:39Z,76.0,Sense
2025-11-07T06:12:44Z,75.0,Sense
2025-11-07T06:12:59Z,75.0,Sense
