recorded_time,temperature
2025-08-11T00:00,0.8964405010438412
2025-08-11T00:01,0.9064405010438392
2025-08-11T00:02,0.9264405010438388
2025-08-11T00:03,0.9064405010438392
2025-08-11T00:04,0.9264405010438388
2025-08-11T00:05,0.9214405010438398
2025-08-11T00:06,0.9464405010438384
2025-08-11T00:07,0.9364405010438404
2025-08-11T00:08,0.9564405010438399
2025-08-11T00:09,0.9364405010438404
2025-08-11T00:10,0.9564405010438399
2025-08-11T00:11,0.9214405010438398
2025-08-11T00:12,0.9264405010438388
2025-08-11T00:13,0.9414405010438394
2025-08-11T00:14,0.9464405010438384
2025-08-11T00:15,0.9414405010438394
2025-08-11T00:16,0.9414405010438394
2025-08-11T00:17,0.9514405010438409
2025-08-11T00:18,0.9514405010438409
2025-08-11T00:19,0.9464405010438384
2025-08-11T00:20,0.9364405010438404
2025-08-11T00:21,0.9164405010438408
2025-08-11T00:22,0.9264405010438388
2025-08-11T00:23,0.9214405010438398
2025-08-11T00:24,0.9314405010438414
2025-08-11T00:25,0.9264405010438388
2025-08-11T00:26,0.9464405010438384
2025-08-11T00:27,0.9264405010438388
2025-08-11T00:28,0.9414405010438394
2025-08-11T00:29,0.9364405010438404
2025-08-11T00:30,0.9564405010438399
2025-08-11T00:31,0.9614405010438389
2025-08-11T00:32,0.9464405010438384
2025-08-11T00:33,0.9364405010438404
2025-08-11T00:34,0.9614405010438389
2025-08-11T00:35,0.9514405010438409
2025-08-11T00:36,0.9414405010438394
2025-08-11T00:37,0.9464405010438384
2025-08-11T00:38,0.9564405010438399
2025-08-11T00:39,0.9564405010438399
2025-08-11T00:40,0.9314405010438414
2025-08-11T00:41,0.9264405010438388
2025-08-11T00:42,0.9264405010438388
2025-08-11T00:43,0.9264405010438388
2025-08-11T00:44,0.9264405010438388
2025-08-11T00:45,0.9464405010438384
2025-08-11T00:46,0.9214405010438398
2025-08-11T00:47,0.9314405010438414
2025-08-11T00:48,0.9164405010438408
2025-08-11T00:49,0.9314405010438414
2025-08-11T00:50,0.9264405010438388
2025-08-11T00:51,0.9314405010438414
2025-08-11T00:52,0.9314405010438414
2025-08-11T00:53,0.9414405010438394
2025-08-11T00:54,0.9364405010438404
2025-08-11T00:55,0.9514405010438409
2025-08-11T00:56,0.9464405010438384
2025-08-11T00:57,0.9564405010438399
2025-08-11T00:58,0.9464405010438384
2025-08-11T00:59,0.9564405010438399
2025-08-11T01:00,0.9414405010438394
2025-08-11T01:01,0.9414405010438394
2025-08-11T01:02,0.9514405010438409
2025-08-11T01:03,0.9464405010438384
2025-08-11T01:04,0.9614405010438389
2025-08-11T01:05,0.9414405010438394
